"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status","Rank","Detection_status"
"Q13795","ARFRP1","ADP-ribosylation factor-related protein 1","ARFRP_HUMAN",0.634898555888813,0.0073810825587752,"22614.08",107,153,0.699346405228758,140,186,0.752688172043011,121,176,0.6875,TRUE,"High_vs_Low",,,-0.404339542559092,0.719864527450238,"ok","ok",-0.0651881720430108,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",141,"Not significant"
"O75695","RP2","Protein XRP2","XRP2_HUMAN",0.744424393415293,0.0040983606557377,"39641.06",114,153,0.745098039215686,141,186,0.758064516129032,122,176,0.693181818181818,TRUE,"High_vs_Low",,,-0.244552085494778,1,"ok","ok",-0.064882697947214,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",142,"Not significant"
"Q9UDX3","SEC14L4","SEC14-like protein 4","S14L4_HUMAN",0.550800391102639,0.0073810825587752,"46643.74",114,153,0.745098039215686,141,186,0.758064516129032,122,176,0.693181818181818,TRUE,"High_vs_Low",,,-0.460433367252392,0.650044822108072,"ok","ok",-0.064882697947214,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",143,"Not significant"
"Q9UJC5","SH3BGRL2","SH3 domain-binding glutamic acid-rich-like protein 2","SH3L2_HUMAN",1.84621262453875,0.0072727272727272,"12326.06",117,153,0.764705882352941,141,186,0.758064516129032,122,176,0.693181818181818,TRUE,"High_vs_Low",,,-0.303253267864623,0.932457115040024,"ok","ok",-0.064882697947214,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",144,"Not significant"
"A6NML5","TMEM212","Transmembrane protein 212","TM212_HUMAN",1.29266132607533,0.0073810825587752,"21425.22",109,153,0.712418300653595,142,186,0.763440860215054,123,176,0.698863636363636,TRUE,"High_vs_Low",,,-0.331654297010118,0.878593635852184,"ok","ok",-0.0645772238514174,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",145,"Not significant"
"Q00688","FKBP3","Peptidyl-prolyl cis-trans isomerase FKBP3","FKBP3_HUMAN",1.00198629767015,0.0016233766233766,"25176.83",95,153,0.620915032679739,126,186,0.67741935483871,108,176,0.613636363636364,TRUE,"High_vs_Low",,,-0.282924831745782,0.932457115040024,"ok","ok",-0.063782991202346,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",146,"Not significant"
"Q96FE7","PIK3IP1","Phosphoinositide-3-kinase-interacting protein 1","P3IP1_HUMAN",0.513135251710186,0.0073810825587752,"28248",95,153,0.620915032679739,109,186,0.586021505376344,92,176,0.522727272727273,TRUE,"High_vs_Low",,,-0.271829189366372,0.932457115040024,"ok","ok",-0.0632942326490714,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",147,"Not significant"
"P55774","CCL18","C-C motif chemokine 18","CCL18_HUMAN",0.881550363654548,0.0073810825587752,"9848.77",90,153,0.588235294117647,128,186,0.688172043010753,110,176,0.625,TRUE,"High_vs_Low",,,-0.402114812595654,0.70602995743651,"ok","ok",-0.0631720430107527,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",148,"Not significant"
"P11233","RALA","Ras-related protein Ral-A","RALA_HUMAN",0.721627498512717,0.0016233766233766,"23566.79",97,153,0.633986928104575,132,186,0.709677419354839,114,176,0.647727272727273,TRUE,"High_vs_Low",,,-0.199451179834616,1,"ok","ok",-0.061950146627566,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",149,"Not significant"
"Q13237","PRKG2","cGMP-dependent protein kinase 2","KGP2_HUMAN",0.590081478895089,0.0073810825587752,"87432.16",81,153,0.529411764705882,114,186,0.612903225806452,97,176,0.551136363636364,TRUE,"High_vs_Low",,,-0.280761146133938,0.916919167743031,"ok","ok",-0.061766862170088,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",150,"Not significant"
"Q16629","SRSF7","Serine/arginine-rich splicing factor 7","SRSF7_HUMAN",0.743809381338688,0.0072727272727272,"27366.53",115,153,0.751633986928105,133,186,0.71505376344086,115,176,0.653409090909091,TRUE,"High_vs_Low",,,-0.350328392474783,0.813838585643548,"ok","ok",-0.0616446725317693,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",151,"Not significant"
"O00160","MYO1F","Unconventional myosin-If","MYO1F_HUMAN",1.20055277759016,0.006765899864682,"124844.28",78,153,0.509803921568627,115,186,0.618279569892473,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.205714345366075,1,"ok","ok",-0.0614613880742914,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",152,"Not significant"
"P46531","NOTCH1","Neurogenic locus notch homolog protein 1","NOTC1_HUMAN",0.562198283326953,0.0073810825587752,"272504.67",91,153,0.594771241830065,116,186,0.623655913978495,99,176,0.5625,TRUE,"High_vs_Low",,,-0.261997586487193,0.955201004013053,"ok","ok",-0.0611559139784946,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",153,"Not significant"
"Q9NRV9","HEBP1","Heme-binding protein 1","HEBP1_HUMAN",0.708480090631379,0.0072727272727272,"21097.04",94,153,0.61437908496732,116,186,0.623655913978495,99,176,0.5625,TRUE,"High_vs_Low",,,-0.192713394262888,1,"ok","ok",-0.0611559139784946,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",154,"Not significant"
"O00571","DDX3X","ATP-dependent RNA helicase DDX3X","DDX3X_HUMAN",1.05856743272797,0.0072727272727272,"73243.41",90,153,0.588235294117647,117,186,0.629032258064516,100,176,0.568181818181818,TRUE,"High_vs_Low",,,-0.198584013750349,1,"ok","ok",-0.0608504398826979,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",155,"Not significant"
"O95428","PAPLN","Papilin","PPN_HUMAN",0.474232486040062,0.0072727272727272,"137699.98",95,153,0.620915032679739,136,186,0.731182795698925,118,176,0.670454545454545,TRUE,"High_vs_Low",,,-0.151823648970914,1,"ok","ok",-0.0607282502443793,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",156,"Not significant"
"Q04941","PLP2","Proteolipid protein 2","PLP2_HUMAN",1.26690986224027,0.0073810825587752,"16690.73",108,153,0.705882352941177,136,186,0.731182795698925,118,176,0.670454545454545,TRUE,"High_vs_Low",,,-0.268866833531753,0.995112312545192,"ok","ok",-0.0607282502443793,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",157,"Not significant"
"Q5XPI4","RNF123","E3 ubiquitin-protein ligase RNF123","RN123_HUMAN",0.732613556019494,0.0072727272727272,"148514.68",107,153,0.699346405228758,118,186,0.634408602150538,101,176,0.573863636363636,TRUE,"High_vs_Low",,,-0.2488846371282,1,"ok","ok",-0.0605449657869013,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",158,"Not significant"
"Q12905","ILF2","Interleukin enhancer-binding factor 2","ILF2_HUMAN",2.235766050469,0.0016233766233766,"43062.13",97,153,0.633986928104575,121,186,0.650537634408602,104,176,0.590909090909091,TRUE,"High_vs_Low",,,-0.294997224293642,0.894467637844682,"ok","ok",-0.0596285434995112,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",159,"Not significant"
"P01814","IGHV2-70","Immunoglobulin heavy variable 2-70","HV270_HUMAN",1.3411933906483,0.0073810825587752,"13260.38",90,153,0.588235294117647,124,186,0.666666666666667,107,176,0.607954545454545,TRUE,"High_vs_Low",,,-0.238806225750563,1,"ok","ok",-0.0587121212121212,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",160,"Not significant"
"O43149","ZZEF1","Zinc finger ZZ-type and EF-hand domain-containing protein 1","ZZEF1_HUMAN",1.03837216489592,0.0073810825587752,"331075.3",92,153,0.601307189542484,107,186,0.575268817204301,91,176,0.517045454545455,TRUE,"High_vs_Low",,,-0.264766586782547,0.943349774206953,"ok","ok",-0.0582233626588465,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",161,"Not significant"
"O75608","LYPLA1","Acyl-protein thioesterase 1","LYPA1_HUMAN",1.77052790056969,0.0073810825587752,"24669.57",96,153,0.627450980392157,109,186,0.586021505376344,93,176,0.528409090909091,TRUE,"High_vs_Low",,,-0.313055563214774,0.857330890391704,"ok","ok",-0.0576124144672532,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",162,"Not significant"
"P39019","RPS19","Small ribosomal subunit protein eS19","RS19_HUMAN",2.33435895570181,0.0073810825587752,"16060.5",107,153,0.699346405228758,129,186,0.693548387096774,112,176,0.636363636363636,TRUE,"High_vs_Low",,,-0.21944479001122,1,"ok","ok",-0.0571847507331379,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",163,"Not significant"
"Q9NNX6","CD209","CD209 antigen","CD209_HUMAN",0.908119590471227,0.0073810825587752,"45774.92",84,153,0.549019607843137,129,186,0.693548387096774,112,176,0.636363636363636,TRUE,"High_vs_Low",,,-0.279914846721071,0.942301666913045,"ok","ok",-0.0571847507331379,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",164,"Not significant"
"Q96FJ2","DYNLL2","Dynein light chain 2, cytoplasmic","DYL2_HUMAN",1.79945006243956,0.0072727272727272,"10349.83",91,153,0.594771241830065,112,186,0.602150537634409,96,176,0.545454545454545,TRUE,"High_vs_Low",,,-0.16524247737469,1,"ok","ok",-0.0566959921798632,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",165,"Not significant"
"P16615","ATP2A2","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2","AT2A2_HUMAN",1.7150595274965,0.0073810825587752,"114756.86",87,153,0.568627450980392,114,186,0.612903225806452,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.12674060748353,1,"ok","ok",-0.0560850439882699,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",166,"Not significant"
"Q13126","MTAP","S-methyl-5'-thioadenosine phosphorylase","MTAP_HUMAN",0.927669168676595,0.0073810825587752,"31236.02",90,153,0.588235294117647,114,186,0.612903225806452,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.194319615169376,1,"ok","ok",-0.0560850439882699,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",167,"Not significant"
"Q5SQ64","LY6G6F","Lymphocyte antigen 6 complex locus protein G6f","LY66F_HUMAN",1.09520078685311,0.0073810825587752,"32464.62",89,153,0.581699346405229,114,186,0.612903225806452,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.141349204214725,1,"ok","ok",-0.0560850439882699,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",168,"Not significant"
"P53999","SUB1","Activated RNA polymerase II transcriptional coactivator p15","TCP4_HUMAN",0.965467319284357,0.0040983606557377,"14395.33",112,153,0.73202614379085,135,186,0.725806451612903,118,176,0.670454545454545,TRUE,"High_vs_Low",,,-0.301611310053102,0.916919167743031,"ok","ok",-0.0553519061583578,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",169,"Not significant"
"P13716","ALAD","Delta-aminolevulinic acid dehydratase","HEM2_HUMAN",0.832836247766426,0.0072727272727272,"36294.87",97,153,0.633986928104575,117,186,0.629032258064516,101,176,0.573863636363636,TRUE,"High_vs_Low",,,-0.241752574416013,1,"ok","ok",-0.0551686217008798,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",170,"Not significant"
"Q15828","CST6","Cystatin-M","CYTM_HUMAN",0.849059121921823,0.0073810825587752,"16511.08",90,153,0.588235294117647,117,186,0.629032258064516,101,176,0.573863636363636,TRUE,"High_vs_Low",,,-0.313348785738502,0.857783835978054,"ok","ok",-0.0551686217008798,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",171,"Not significant"
"Q13185","CBX3","Chromobox protein homolog 3","CBX3_HUMAN",1.3558958994019,0.0073810825587752,"20811.42",95,153,0.620915032679739,118,186,0.634408602150538,102,176,0.579545454545455,TRUE,"High_vs_Low",,,-0.212508368447798,1,"ok","ok",-0.054863147605083,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",172,"Not significant"
"P62701","RPS4X","Small ribosomal subunit protein eS4, X isoform","RS4X_HUMAN",5.0352561174977,0.0072727272727272,"29597.72",112,153,0.73202614379085,137,186,0.736559139784946,120,176,0.681818181818182,TRUE,"High_vs_Low",,,-0.248389462973929,1,"ok","ok",-0.0547409579667645,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",173,"Not significant"
"P41240","CSK","Tyrosine-protein kinase CSK","CSK_HUMAN",1.75512221835968,0.0072727272727272,"50704.34",123,153,0.803921568627451,139,186,0.747311827956989,122,176,0.693181818181818,TRUE,"High_vs_Low",,,-0.183677862064207,1,"ok","ok",-0.054130009775171,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",174,"Not significant"
"P61201","COPS2","COP9 signalosome complex subunit 2","CSN2_HUMAN",2.42969649253351,0.0030581039755351,"51596.68",97,153,0.633986928104575,123,186,0.661290322580645,107,176,0.607954545454545,TRUE,"High_vs_Low",,,-0.206360963814424,1,"ok","ok",-0.0533357771260997,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",175,"Not significant"
"O00743","PPP6C","Serine/threonine-protein phosphatase 6 catalytic subunit","PPP6_HUMAN",0.833509072633948,0.0073810825587752,"35144.26",99,153,0.647058823529412,124,186,0.666666666666667,108,176,0.613636363636364,TRUE,"High_vs_Low",,,-0.218238944341009,1,"ok","ok",-0.053030303030303,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",176,"Not significant"
"Q07065","CKAP4","Cytoskeleton-associated protein 4","CKAP4_HUMAN",0.766869577838448,0.0073810825587752,"66022.46",100,153,0.65359477124183,125,186,0.672043010752688,109,176,0.619318181818182,TRUE,"High_vs_Low",,,-0.247050036405218,1,"ok","ok",-0.0527248289345064,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",177,"Not significant"
"O43665","RGS10","Regulator of G-protein signaling 10","RGS10_HUMAN",1.34750427023531,0.0072727272727272,"21209.92",93,153,0.607843137254902,108,186,0.580645161290323,93,176,0.528409090909091,TRUE,"High_vs_Low",,,-0.181681438827401,1,"ok","ok",-0.0522360703812317,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",178,"Not significant"
"Q14677","CLINT1","Clathrin interactor 1","EPN4_HUMAN",1.76012358559002,0.0040983606557377,"68259.44",101,153,0.660130718954248,127,186,0.682795698924731,111,176,0.630681818181818,TRUE,"High_vs_Low",,,-0.182510298670468,1,"ok","ok",-0.0521138807429129,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",179,"Not significant"
"Q96D15","RCN3","Reticulocalbin-3","RCN3_HUMAN",0.670109377067372,0.0016233766233766,"37492.98",95,153,0.620915032679739,128,186,0.688172043010753,112,176,0.636363636363636,TRUE,"High_vs_Low",,,-0.277038433739014,0.946901101581372,"ok","ok",-0.0518084066471164,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",180,"Not significant"
"P20963","CD247","T-cell surface glycoprotein CD3 zeta chain","CD3Z_HUMAN",0.550669684919688,0.0072727272727272,"18696.43",103,153,0.673202614379085,129,186,0.693548387096774,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.163823113200064,1,"ok","ok",-0.0515029325513197,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",181,"Not significant"
"P98172","EFNB1","Ephrin-B1","EFNB1_HUMAN",0.903237514755251,0.0073810825587752,"38006.59",113,153,0.738562091503268,129,186,0.693548387096774,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.244237375245891,1,"ok","ok",-0.0515029325513197,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",182,"Not significant"
"Q9BPX5","ARPC5L","Actin-related protein 2/3 complex subunit 5-like protein","ARP5L_HUMAN",0.993550566872732,0.0073810825587752,"16941.19",102,153,0.666666666666667,130,186,0.698924731182796,114,176,0.647727272727273,TRUE,"High_vs_Low",,,-0.229578624355659,1,"ok","ok",-0.051197458455523,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",183,"Not significant"
"Q9UNZ2","NSFL1C","NSFL1 cofactor p47","NSF1C_HUMAN",0.833529245125836,0.0040983606557377,"40572.83",126,153,0.823529411764706,130,186,0.698924731182796,114,176,0.647727272727273,TRUE,"High_vs_Low",,,-0.179527409539131,1,"ok","ok",-0.051197458455523,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",184,"Not significant"
"Q96AG4","LRRC59","Leucine-rich repeat-containing protein 59","LRC59_HUMAN",1.55919168441013,0.006765899864682,"34930.45",99,153,0.647058823529412,131,186,0.704301075268817,115,176,0.653409090909091,TRUE,"High_vs_Low",,,-0.189023597939995,1,"ok","ok",-0.0508919843597263,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",185,"Not significant"
"P62249","RPS16","Small ribosomal subunit protein uS9","RS16_HUMAN",0.96643143402576,0.0073810825587752,"16445.31",104,153,0.679738562091503,132,186,0.709677419354839,116,176,0.659090909090909,TRUE,"High_vs_Low",,,-0.192793583770949,1,"ok","ok",-0.0505865102639297,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",186,"Not significant"
"Q49MG5","MAP9","Microtubule-associated protein 9","MAP9_HUMAN",0.979047756538234,0.0073810825587752,"74233.92",98,153,0.640522875816993,114,186,0.612903225806452,99,176,0.5625,TRUE,"High_vs_Low",,,-0.085587023490943,1,"ok","ok",-0.0504032258064516,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",187,"Not significant"
"P20700","LMNB1","Lamin-B1","LMNB1_HUMAN",1.64599619379142,0.006765899864682,"66408.34",90,153,0.588235294117647,117,186,0.629032258064516,102,176,0.579545454545455,TRUE,"High_vs_Low",,,-0.226081948236979,1,"ok","ok",-0.0494868035190615,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",188,"Not significant"
"Q02809","PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1_HUMAN",1.16305616784961,0.0072727272727272,"83550.19",95,153,0.620915032679739,117,186,0.629032258064516,102,176,0.579545454545455,TRUE,"High_vs_Low",,,-0.129345246102489,1,"ok","ok",-0.0494868035190615,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",189,"Not significant"
"Q5T749","KPRP","Keratinocyte proline-rich protein","KPRP_HUMAN",1.08693708730866,0.0073810825587752,"64135.73",96,153,0.627450980392157,117,186,0.629032258064516,102,176,0.579545454545455,TRUE,"High_vs_Low",,,-0.283907681669694,0.921048065776369,"ok","ok",-0.0494868035190615,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",190,"Not significant"
"Q08209","PPP3CA","Protein phosphatase 3 catalytic subunit alpha","PP2BA_HUMAN",1.01823289551316,0.0040983606557377,"58687.84",105,153,0.686274509803922,119,186,0.639784946236559,104,176,0.590909090909091,TRUE,"High_vs_Low",,,-0.180561876645307,1,"ok","ok",-0.0488758553274682,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",191,"Not significant"
"O15084","ANKRD28","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A","ANR28_HUMAN",0.838256666537612,0.0040983606557377,"112965.79",89,153,0.581699346405229,120,186,0.645161290322581,105,176,0.596590909090909,TRUE,"High_vs_Low",,,-0.219311481097124,1,"ok","ok",-0.0485703812316716,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",192,"Not significant"
"Q9NP79","VTA1","Vacuolar protein sorting-associated protein VTA1 homolog","VTA1_HUMAN",1.88699077046772,0.0073810825587752,"33879.21",99,153,0.647058823529412,120,186,0.645161290322581,105,176,0.596590909090909,TRUE,"High_vs_Low",,,-0.0499947774637073,1,"ok","ok",-0.0485703812316716,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",193,"Not significant"
"P13569","CFTR","Cystic fibrosis transmembrane conductance regulator","CFTR_HUMAN",0.930423641875648,0.0073810825587752,"168141.57",93,153,0.607843137254902,102,186,0.548387096774194,88,176,0.5,TRUE,"High_vs_Low",,,-0.0393148978494311,1,"ok","ok",-0.0483870967741935,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",194,"Not significant"
"P19086","GNAZ","Guanine nucleotide-binding protein G(z) subunit alpha","GNAZ_HUMAN",1.94822601184775,0.0073810825587752,"40923.75",99,153,0.647058823529412,121,186,0.650537634408602,106,176,0.602272727272727,TRUE,"High_vs_Low",,,-0.12420694501786,1,"ok","ok",-0.0482649071358748,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",195,"Not significant"
"P23276","KEL","Kell blood group glycoprotein","KELL_HUMAN",0.584892775834504,0.0072727272727272,"82823.85",103,153,0.673202614379085,121,186,0.650537634408602,106,176,0.602272727272727,TRUE,"High_vs_Low",,,-0.151090085037124,1,"ok","ok",-0.0482649071358748,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",196,"Not significant"
"Q14166","TTLL12","Tubulin--tyrosine ligase-like protein 12","TTL12_HUMAN",0.952185676677248,0.0040983606557377,"74403.62",103,153,0.673202614379085,123,186,0.661290322580645,108,176,0.613636363636364,TRUE,"High_vs_Low",,,-0.202758781470108,1,"ok","ok",-0.0476539589442815,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",197,"Not significant"
"Q9HD67","MYO10","Unconventional myosin-X","MYO10_HUMAN",0.748892347267605,0.0073810825587752,"237346.91",117,153,0.764705882352941,129,186,0.693548387096774,114,176,0.647727272727273,TRUE,"High_vs_Low",,,-0.663304751648275,0.500733797285339,"ok","ok",-0.0458211143695015,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",198,"Not significant"
"Q8N1G4","LRRC47","Leucine-rich repeat-containing protein 47","LRC47_HUMAN",1.15385287828264,0.0065597667638483,"63472.94",93,153,0.607843137254902,112,186,0.602150537634409,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.194832520834492,1,"ok","ok",-0.0453323558162269,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",199,"Not significant"
"P61018","RAB4B","Ras-related protein Rab-4B","RAB4B_HUMAN",0.813771123102993,0.0040983606557377,"23586.72",92,153,0.601307189542484,113,186,0.60752688172043,99,176,0.5625,TRUE,"High_vs_Low",,,-0.110155437394916,1,"ok","ok",-0.0450268817204301,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",200,"Not significant"
"P61960","UFM1","Ubiquitin-fold modifier 1","UFM1_HUMAN",0.835698471568474,0.0073810825587752,"9117.58",101,153,0.660130718954248,115,186,0.618279569892473,101,176,0.573863636363636,TRUE,"High_vs_Low",,,-0.142173557506351,1,"ok","ok",-0.0444159335288368,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",201,"Not significant"
"Q8N392","ARHGAP18","Rho GTPase-activating protein 18","RHG18_HUMAN",1.82939701933255,0.0058910162002945,"74976.73",90,153,0.588235294117647,116,186,0.623655913978495,102,176,0.579545454545455,TRUE,"High_vs_Low",,,-0.100758929492375,1,"ok","ok",-0.04411045943304,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",202,"Not significant"
"O00159","MYO1C","Unconventional myosin-Ic","MYO1C_HUMAN",0.881304218775595,0.0040983606557377,"121681.67",105,153,0.686274509803922,138,186,0.741935483870968,123,176,0.698863636363636,TRUE,"High_vs_Low",,,-0.0958285132772242,1,"ok","ok",-0.0430718475073314,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",203,"Not significant"
"P00441","SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN",1.0308515810917,0.0072727272727272,"15935.74",119,153,0.777777777777778,138,186,0.741935483870968,123,176,0.698863636363636,TRUE,"High_vs_Low",,,-0.240791442634964,1,"ok","ok",-0.0430718475073314,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",204,"Not significant"
"Q9NQW7","XPNPEP1","Xaa-Pro aminopeptidase 1","XPP1_HUMAN",1.081746349772,0.0073810825587752,"69917.82",95,153,0.620915032679739,122,186,0.655913978494624,108,176,0.613636363636364,TRUE,"High_vs_Low",,,-0.176364160159936,1,"ok","ok",-0.04227761485826,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",205,"Not significant"
"Q7LBR1","CHMP1B","Charged multivesicular body protein 1b","CHM1B_HUMAN",1.37726377455803,0.0073810825587752,"22109.36",101,153,0.660130718954248,126,186,0.67741935483871,112,176,0.636363636363636,TRUE,"High_vs_Low",,,-0.2582480428338,1,"ok","ok",-0.0410557184750733,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",206,"Not significant"
"Q9UBC2","EPS15L1","Epidermal growth factor receptor substrate 15-like 1","EP15R_HUMAN",1.90633390354572,0.0073810825587752,"94255.08",104,153,0.679738562091503,127,186,0.682795698924731,113,176,0.642045454545455,TRUE,"High_vs_Low",,,-0.15015640331707,1,"ok","ok",-0.0407502443792765,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",207,"Not significant"
"O43847","NRDC","Nardilysin","NRDC_HUMAN",2.13470755743132,0.006765899864682,"131700.73",114,153,0.745098039215686,128,186,0.688172043010753,114,176,0.647727272727273,TRUE,"High_vs_Low",,,-0.220337437126301,1,"ok","ok",-0.04044477028348,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",208,"Not significant"
"O76003","GLRX3","Glutaredoxin-3","GLRX3_HUMAN",0.934285809789555,0.0040983606557377,"37432.03",111,153,0.725490196078431,128,186,0.688172043010753,114,176,0.647727272727273,TRUE,"High_vs_Low",,,-0.115155944350754,1,"ok","ok",-0.04044477028348,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",209,"Not significant"
"O14979","HNRNPDL","Heterogeneous nuclear ribonucleoprotein D-like","HNRDL_HUMAN",0.863030986861609,0.006765899864682,"46437.53",103,153,0.673202614379085,129,186,0.693548387096774,115,176,0.653409090909091,TRUE,"High_vs_Low",,,-0.134694250737667,1,"ok","ok",-0.0401392961876833,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",210,"Not significant"
"P33241","LSP1","Lymphocyte-specific protein 1","LSP1_HUMAN",1.99720455928968,0.0073810825587752,"37191.58",101,153,0.660130718954248,111,186,0.596774193548387,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.214956832385801,1,"ok","ok",-0.0399560117302054,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",211,"Not significant"
"Q8WZA0","LZIC","Protein LZIC","LZIC_HUMAN",1.16620676137039,0.0073810825587752,"21494.52",88,153,0.57516339869281,112,186,0.602150537634409,99,176,0.5625,TRUE,"High_vs_Low",,,-0.091583359116339,1,"ok","ok",-0.0396505376344086,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",212,"Not significant"
