PG.ProteinGroups,median_positive_abundance,missing_pct
P32969,161.83011627197266,53.371868978805395
P33121,243.21356964111325,53.75722543352601
P33151,4565.02587890625,0.0
P33176,60.24861145019531,50.67437379576107
P33241,81.73236083984375,39.691714836223504
P33316,69.34082794189453,94.60500963391137
P33908,1867.661254882812,0.0
P33992,105.5861053466797,80.92485549132948
P34096,413.9998016357422,34.8747591522158
P34896,55.826290130615234,86.1271676300578
P34897,97.3319091796875,68.20809248554913
P34913,58.66331100463867,81.31021194605009
P34932,140.3924102783203,7.321772639691715
P34949,43.654592514038086,73.41040462427746
P35030,2590.298095703125,0.0
P35052,250.5378875732422,0.0
P35080,91.44400024414062,89.40269749518305
P35232,124.4899444580078,49.71098265895954
P35237,106.9252128601074,84.20038535645472
P35241,2941.10888671875,0.0
P35244,64.27410125732422,89.21001926782274
P35249,77.87373733520508,97.6878612716763
P35251,605.8798828125,23.314065510597302
P35268,259.6220092773437,18.88246628131021
P35442,13043.357421875,0.0
P35443,43580.3125,0.0
P35520,68.39096069335938,91.71483622350675
P35527,27376.80078125,0.0
P35542,30829.8046875,0.0
P35555,207.8084411621093,4.238921001926782
P35573,37.784502029418945,81.11753371868978
P35579,1067.123901367188,0.0
P35580,260.5183715820312,91.71483622350675
P35590,196.2371063232422,67.82273603082851
P35606,88.02626419067383,50.67437379576107
P35609,114.2048416137695,86.31984585741812
P35611,290.3330841064453,8.670520231213873
P35612,219.8010482788086,11.753371868978805
P35613,933.621337890625,0.3853564547206166
P35625,485.5042266845703,2.8901734104046244
P35637,130.0749130249023,32.947976878612714
P35659,108.3431930541992,67.4373795761079
P35749,684.810302734375,24.85549132947977
P35754,117.3355102539062,31.59922928709056
P35813,111.218994140625,18.11175337186898
P35858,5085.830078125,0.0
P35900,262.5559387207031,35.26011560693642
P35908,28188.95703125,0.0
P35914,67.08060073852539,84.20038535645472
P35916,703.6883544921875,0.0
P35998,379.77374267578125,5.202312138728324
P36269,72.66288757324219,65.70327552986512
P36383,1203.385009765625,16.184971098265898
P36507,77.26045989990234,40.655105973025044
P36542,83.2398681640625,63.969171483622354
P36543,113.69235992431646,66.85934489402698
P36575,120.8035583496094,78.61271676300578
P36578,171.6763687133789,15.606936416184972
P36776,68.32735061645508,86.89788053949904
P36871,163.85884857177734,3.275529865125241
P36873,56.05020904541016,75.52986512524085
P36915,126.6235771179199,26.78227360308285
P36952,81.28410339355469,80.53949903660886
P36955,5216.19482421875,0.0
P36957,106.49665069580075,49.51830443159923
P36959,150.4122772216797,28.13102119460501
P36969,99.42518615722656,52.408477842003855
P36980,7132.30517578125,0.0
P37108,61.03439140319824,79.57610789980733
P37235,132.3968200683594,17.148362235067438
P37802,521.5192260742188,0.3853564547206166
P37837,272.682373046875,1.9267822736030826
P37840,774.7396850585938,0.1926782273603083
P38117,126.5182189941406,61.46435452793835
P38159,179.3632507324219,55.68400770712909
P38571,209.4798889160156,22.350674373795762
P38606,108.4797821044922,12.716763005780345
P38646,118.4589385986328,21.19460500963391
P38919,94.07736206054688,72.44701348747591
P39019,2861.2486572265625,32.177263969171484
P39023,63.85331344604492,49.13294797687861
P39059,1325.582275390625,0.0
P39060,18844.51953125,0.0
P39210,47.75577354431152,96.53179190751445
P39656,134.92261505126953,41.811175337186896
P39687,680.109375,2.697495183044316
P39748,57.65425872802734,75.52986512524085
P40121,87.57640838623047,26.39691714836224
P40189,161.9171752929688,6.165703275529865
P40197,393.4576721191406,0.0
P40200,124.0207595825195,37.76493256262042
P40227,189.5730438232422,8.477842003853564
P40306,71.1371955871582,89.21001926782274
P40429,101.5551300048828,47.01348747591522
P40616,59.54462814331055,78.80539499036608
P40763,104.2197341918945,56.26204238921002
P40925,473.4151153564453,5.5876685934489405
P40926,158.2010345458984,13.48747591522158
P40939,140.2402801513672,44.50867052023121
P40967,3941.51318359375,0.0
P41091,170.7990493774414,25.626204238921
P41159,125.7777786254883,25.818882466281313
P41218,164.37374877929688,11.753371868978805
P41222,884.6458129882812,0.0
P41226,65.62284469604492,59.92292870905588
P41240,147.05435943603516,25.240847784200387
P41250,51.27667236328125,59.73025048169557
P41252,67.12582397460938,80.92485549132948
P41567,161.3582611083984,57.41811175337187
P42025,379.2019653320313,20.809248554913296
P42126,59.773921966552734,93.0635838150289
P42166,91.07288360595703,39.113680154142585
P42224,64.61491394042969,51.252408477842
P42226,56.69536590576172,83.62235067437379
P42229,93.54223251342773,39.4990366088632
P42331,72.06916809082031,71.29094412331408
P42338,32.95129776000977,94.02697495183044
P42356,74.80281066894531,70.90558766859345
P42357,93.48313903808594,17.533718689788053
P42566,122.6960678100586,15.992292870905588
P42704,45.350202560424805,64.9325626204239
P42765,75.8679313659668,92.67822736030828
P42766,106.8116912841797,78.61271676300578
P42768,100.39591217041016,59.92292870905588
P42785,101.2495651245117,63.19845857418112
P42858,52.21897506713867,80.15414258188824
P42892,88.49060821533203,36.80154142581888
P43034,85.89183807373047,49.71098265895954
P43121,336.7155456542969,6.9364161849710975
P43155,72.8131332397461,93.44894026974951
P43250,98.55321884155273,49.51830443159923
P43251,1764.115844726562,0.0
P43304,78.0156478881836,62.813102119460495
P43405,91.83551025390624,33.52601156069364
P43487,370.94264221191406,8.285163776493256
P43490,139.53773498535156,31.021194605009633
P43652,3378.002685546875,0.0
P43686,147.2158508300781,9.633911368015415
P43897,69.60933685302734,98.07321772639692
P45378,120.8462562561035,68.01541425818883
P45877,159.0675354003906,22.350674373795762
P45880,146.2631225585938,38.53564547206166
P45954,53.10762023925781,83.23699421965318
P45974,322.3048400878906,1.9267822736030826
P46060,254.1197509765625,5.5876685934489405
P46063,77.31862258911133,94.99036608863199
P46108,100.53124618530273,94.99036608863199
P46109,116.5260314941406,28.516377649325626
P46199,29.45230865478516,97.88053949903662
P46379,50.68731689453125,45.08670520231214
P46439,132.39453125,73.98843930635837
P46459,154.7027587890625,7.7071290944123305
P46531,332.2773742675781,40.46242774566474
P46734,76.18856811523438,59.73025048169557
P46776,345.39184570312494,41.040462427745666
P46777,93.60541152954102,33.33333333333333
P46778,64.23443603515625,77.26396917148362
P46779,93.71795272827148,77.26396917148362
P46781,124.7500305175781,37.76493256262042
P46782,73.57792663574219,76.10789980732177
P46783,136.34252166748044,22.928709055876688
P46926,78.06781005859375,70.90558766859345
P46939,86.01128768920898,46.05009633911368
P46940,742.5940551757812,0.0
P46952,31.04510879516602,94.41233140655106
P46976,126.8630142211914,52.408477842003855
P46977,100.6081008911133,74.373795761079
P47224,33.873291015625,91.52215799614643
P47712,74.52957153320312,83.42967244701349
P47755,233.1498718261719,10.01926782273603
P47756,464.36981201171875,0.9633911368015413
P47897,58.34996032714844,77.64932562620423
P47902,301.9053955078125,82.65895953757226
P47914,115.66090393066405,37.57225433526011
P47929,270.7518005371094,15.414258188824661
P47972,98.42269515991211,23.314065510597302
P48047,82.11148834228516,60.5009633911368
P48059,389.0949401855469,5.009633911368015
P48061,1258.9677734375,6.9364161849710975
P48147,74.33690643310547,63.39113680154143
P48163,81.46090316772461,64.16184971098265
P48357,120.7505569458008,40.847784200385355
P48426,166.6479034423828,8.285163776493256
P48444,62.90979766845703,44.89402697495183
P48454,1705.960205078125,23.50674373795761
P48506,167.89436340332037,17.91907514450867
P48507,222.8856964111328,18.11175337186898
P48556,221.2566528320312,43.54527938342967
P48594,39.97617340087891,87.28323699421965
P48637,53.26376533508301,67.2447013487476
P48643,128.8762969970703,10.404624277456648
P48681,36.58089065551758,80.34682080924856
P48723,125.5467071533203,21.19460500963391
P48729,121.17792510986331,43.35260115606936
P48735,231.47138214111328,5.973025048169557
P48736,20.187376976013184,92.67822736030828
P48739,77.82106399536133,77.26396917148362
P48740,14987.818359375,0.0
P48788,151.7298736572266,59.73025048169557
P48960,200.1132049560547,1.7341040462427744
P49006,48.06442832946777,58.76685934489403
P49137,80.57697296142578,86.89788053949904
P49184,104.46717834472655,69.17148362235068
P49189,117.1131973266602,22.928709055876688
P49257,249.5209808349609,6.165703275529865
P49281,262.68287658691406,82.65895953757226
P49321,137.76412963867185,30.2504816955684
P49327,137.6881256103516,19.26782273603083
P49356,33.01581954956055,97.6878612716763
P49366,254.2537841796875,78.22736030828517
P49368,199.3704223632812,5.394990366088632
P49407,86.31964111328125,52.601156069364166
P49411,96.01250839233398,57.61078998073218
P49419,71.89340209960938,64.73988439306359
P49458,127.4470596313477,95.95375722543352
P49588,71.45634460449219,32.369942196531795
P49591,74.9229736328125,44.3159922928709
P49593,61.58649826049805,41.811175337186896
P49619,87.18675231933594,86.89788053949904
P49641,732.6810302734375,0.0
P49720,140.24471282958984,27.552986512524086
P49721,140.5454559326172,18.11175337186898
P49736,54.50986480712891,85.9344894026975
P49746,4140.1640625,0.0
P49747,34196.26953125,0.0
P49748,84.47866821289062,53.5645472061657
P49753;Q86TX2,163.28798675537104,88.82466281310212
P49755,107.6380004882812,40.847784200385355
P49757,64.16410827636719,81.69556840077071
P49758,73.52442932128906,89.98073217726397
P49767,230.20069885253906,36.03082851637765
P49773,188.61549377441406,22.15799614643545
P49788,200.51847076416016,39.884393063583815
P49795,120.4505500793457,65.70327552986512
P49821,96.69263458251952,88.2466281310212
P49840,44.80225944519043,90.36608863198458
P49841,35.608211517333984,89.21001926782274
P49862,128.60301971435544,84.58574181117534
P49863,192.34487915039065,84.20038535645472
P49908,21484.64453125,0.0
P49913,1590.42822265625,0.0
P49914,55.50131225585938,95.95375722543352
P49915,60.27415657043457,83.04431599229287
P50148,152.72154235839844,11.368015414258188
P50151,169.9304962158203,55.8766859344894
P50225,154.38279724121094,16.377649325626205
P50238,3509.7498779296875,2.8901734104046244
P50281,687.357666015625,1.7341040462427744
P50395,415.2651672363281,0.0
P50402,90.38232421875,63.19845857418112
P50416,59.970638275146484,71.48362235067437
P50452,96.46351623535156,75.91522157996147
P50453,76.18576049804688,70.71290944123314
P50454,42.571022033691406,67.2447013487476
P50461,114.6388397216797,81.88824662813103
P50502,810.160888671875,0.3853564547206166
P50552,161.3646545410156,20.809248554913296
P50570,100.09808731079099,7.514450867052023
P50583,76.65447616577148,91.13680154142581
P50591,152.4661712646484,24.85549132947977
P50747,146.0763702392578,80.34682080924856
P50851,101.4168395996094,47.01348747591522
P50895,395.5701141357422,0.1926782273603083
P50914,145.1247634887695,42.96724470134875
P50990,236.4619445800781,1.1560693641618496
P50991,268.4330444335937,3.8535645472061653
P50995,121.4672393798828,25.818882466281313
P51148,167.7306365966797,11.175337186897881
P51149,588.2515258789062,0.3853564547206166
P51151,44.73446846008301,80.34682080924856
P51153,75.48516845703125,71.67630057803468
P51159,78.19512939453125,73.02504816955684
P51397,74.45627212524414,84.20038535645472
P51452,98.28889465332033,57.41811175337187
P51460,552.3016357421875,36.99421965317919
P51511,223.5282211303711,30.63583815028902
P51512,754.3228759765625,64.54720616570327
P51570,61.554752349853516,63.77649325626204
P51571,97.77491760253906,59.34489402697495
P51572,132.50955963134766,51.05973025048169
P51575,65.05242156982422,75.14450867052022
P51580,48.34354782104492,91.32947976878613
P51606,72.75,86.70520231213872
P51608,66.66065216064453,78.22736030828517
P51659,128.3182525634766,22.350674373795762
P51665,135.04891967773438,28.709055876685934
P51692,99.70474243164062,69.36416184971098
P51693,4266.3095703125,0.0
P51784,218.637451171875,52.79383429672448
P51797,585.7918395996094,79.96146435452793
P51798,63.773109436035156,91.52215799614643
P51809,64.98162078857422,73.98843930635837
P51812,101.00029373168945,51.05973025048169
P51817,221.145637512207,87.28323699421965
P51858,221.9307861328125,24.277456647398843
P51884,116941.7734375,0.0
P51888,219.220344543457,3.275529865125241
P51970,739.6769409179688,85.35645472061657
P51991,98.6985321044922,30.443159922928707
P52209,292.1592559814453,2.5048169556840074
P52272,108.4172248840332,39.884393063583815
P52292,26.746371269226074,96.91714836223507
P52294,50.682844161987305,71.48362235067437
P52306,48.42001342773438,64.73988439306359
P52565,221.53878021240234,4.431599229287091
P52566,446.37982177734375,1.348747591522158
P52594,43.82885932922363,69.94219653179191
P52597,316.37969970703125,48.747591522158
P52788,81.4491958618164,88.6319845857418
P52790,74.31222915649414,69.94219653179191
P52815,71.07891464233398,92.67822736030828
P52907,463.1460876464844,0.5780346820809248
P52943,262.9362487792969,1.348747591522158
P53004,134.8145751953125,11.946050096339114
P53007,81.97176361083984,86.89788053949904
P53041,52.25506591796875,90.94412331406551
P53367,19867.478515625,21.38728323699422
P53396,163.75218963623047,7.89980732177264
P53582,101.6983871459961,73.21772639691714
P53597,107.7675018310547,89.21001926782274
P53618,70.68740463256836,33.71868978805395
P53621,97.74062728881836,21.772639691714836
P53634,1197.68408203125,0.0
P53675,208.6865692138672,2.312138728323699
P53680,160.88726806640625,57.22543352601156
P53801,363.05030822753906,84.20038535645472
P53814,43.775522232055664,78.80539499036608
P53990,327.2438354492188,24.277456647398843
P53992,45.74589729309083,64.16184971098265
P53999,252.8276901245117,29.09441233140655
P54105,492.6390991210938,3.8535645472061653
P54108,276.6694030761719,94.41233140655106
P54136,73.66424560546875,67.05202312138728
P54252,84.77479553222656,73.79576107899807
P54289,84.80299377441406,44.1233140655106
P54296,75.76466369628906,99.03660886319847
P54577,253.39093780517575,12.909441233140656
P54578,297.2168884277344,4.431599229287091
P54619,53.939565658569336,78.42003853564547
P54652,90.19965744018555,62.23506743737958
P54709,174.3878479003906,32.75529865125241
P54710,199.4215698242188,56.45472061657033
P54725,170.92826080322266,43.35260115606936
P54727,162.9797134399414,30.2504816955684
P54819,92.22493743896484,55.8766859344894
P54886,54.91229057312012,93.0635838150289
P54920,286.85107421875,1.5414258188824663
P55008,60.0794677734375,84.00770712909441
P55010,237.04952239990234,16.76300578034682
P55036,136.7825012207031,38.15028901734104
P55039,46.43632125854492,89.21001926782274
P55056,5586.6533203125,0.0
P55058,18357.4453125,0.0
P55060,6071.1015625,0.0
P55072,1247.19921875,0.0
P55083,102.37720870971674,83.8150289017341
P55084,108.85546875,47.01348747591522
P55103,2050.24462890625,0.0
P55107,380.94531250000006,51.445086705202314
P55145,159.6142578125,52.408477842003855
P55157,189.88105010986325,4.8169556840077075
P55160,112.1974678039551,16.377649325626205
P55209,1112.055297851562,0.3853564547206166
P55263,140.8547973632812,68.20809248554913
P55268,253.2789764404297,0.1926782273603083
P55285,492.02366638183594,0.1926782273603083
P55286,82.00257873535156,56.64739884393064
P55287,326.66650390625,0.7707129094412332
P55290,1753.015014648438,0.0
P55291,236.4403076171875,3.8535645472061653
P55327,72.54580688476562,87.47591522157995
P55735,77.67180633544922,92.8709055876686
P55769,60.8809814453125,90.17341040462428
P55773,166.7438812255859,71.67630057803468
P55774,484.1916809082031,36.03082851637765
P55786,101.3774299621582,9.826589595375722
P55795,123.078742980957,82.08092485549133
P55809,119.5879135131836,84.00770712909441
P55822,50.50455856323242,98.45857418111753
P55854;P61956;Q6EEV6,128.57280731201175,32.177263969171484
P55884,63.13221740722656,62.23506743737958
P55957,50.25629806518555,64.35452793834297
P56134,509.1332092285156,71.29094412331408
P56192,42.5393180847168,82.65895953757226
P56199,213.1616973876953,4.238921001926782
P56202,253.9720764160156,28.709055876685934
P56211,98.28360366821286,90.36608863198458
P56377,85.93280792236328,89.59537572254335
P56385,205.3926696777344,85.16377649325626
P56537,215.2212677001953,40.26974951830443
P56556,104.29948806762695,83.8150289017341
P56715,1812.424072265625,2.312138728323699
P57075,133.7510223388672,91.32947976878613
P57087,110.99737548828125,76.49325626204238
P57088,53.41186523437501,90.7514450867052
P57103,246.4162902832031,48.94026974951831
P57737,75.77306365966797,67.63005780346822
P57764,99.1924285888672,71.29094412331408
P58107,40.80094146728516,56.26204238921002
P58166,437.0632629394531,0.1926782273603083
P58335,533.457763671875,0.0
P58546,232.0763092041016,10.789980732177264
P59768,266.814208984375,11.753371868978805
P59780,250.14170837402344,77.64932562620423
P59998,476.08351135253906,0.1926782273603083
P60033,1783.558837890625,1.9267822736030826
P60174,131.8126831054688,10.01926782273603
P60228,46.58703231811523,57.80346820809249
P60520,149.54634857177734,14.836223506743737
P60660,778.7884216308594,0.1926782273603083
P60709,15461.744140625,0.0
P60842,170.63179779052734,2.5048169556840074
P60866,150.6058349609375,52.215799614643544
P60891,360.0940551757812,0.7707129094412332
P60900,193.1639404296875,8.477842003853564
P60903,296.3720703125,16.184971098265898
P60953,462.91285705566406,0.1926782273603083
P60981,191.066635131836,31.984585741811177
P60985,2298.591796875,0.0
P61006,225.2147674560547,4.624277456647398
P61009,86.13552856445312,79.57610789980733
P61011,45.04123306274414,89.01734104046243
P61018,94.86213684082033,40.847784200385355
P61019,131.6673736572266,14.64354527938343
P61020,139.2920837402344,9.248554913294797
P61026,2523.790771484375,0.0
P61073,81.27237319946289,83.8150289017341
P61077,155.64453125,49.32562620423892
P61081,92.72139739990234,69.55684007707129
P61086,103.10907745361325,52.215799614643544
P61088,352.9439392089844,7.514450867052023
P61106,248.3337173461914,1.7341040462427744
P61158,193.1965026855469,2.697495183044316
P61160,322.53822326660156,1.7341040462427744
P61163,117.9551696777344,61.078998073217726
P61201,91.36974334716795,36.22350674373796
P61221,53.80458068847656,78.80539499036608
P61224,4948.15185546875,0.0
P61225,921.1005249023438,3.0828516377649327
P61247,142.9891052246094,57.41811175337187
P61254;Q9UNX3,160.1638641357422,71.67630057803468
P61313,99.3045425415039,56.64739884393064
P61353,123.7363052368164,38.921001926782274
P61421,99.1807861328125,33.911368015414254
P61513,187.5469970703125,74.373795761079
P61586,411.9604797363281,2.119460500963391
P61601,292.89686584472656,99.22928709055877
P61604,498.43841552734375,17.91907514450867
P61626,1534.284423828125,0.0
P61758,46.30087852478027,82.65895953757226
P61764,49.15086936950684,78.80539499036608
P61769,1761.955322265625,0.0
P61803,96.2488899230957,86.89788053949904
P61923,97.84589767456055,61.078998073217726
P61952,121.52741622924805,32.177263969171484
P61960,135.8227691650391,38.15028901734104
P61970,182.99248504638672,42.58188824662813
P61978,182.6466522216797,5.973025048169557
P61981,191.5196990966797,8.863198458574182
P62081,106.9586410522461,17.91907514450867
P62136,102.489387512207,16.570327552986512
P62140,46.11194610595703,48.94026974951831
P62191,230.92937469482422,12.909441233140656
P62195,148.30303955078125,7.514450867052023
P62241,176.50718688964844,32.5626204238921
P62244,82.4316177368164,45.472061657032754
P62249,116.2566375732422,31.59922928709056
P62256,94.64179611206055,68.40077071290945
P62258,265.5556640625,0.3853564547206166
P62263,108.64266967773435,52.215799614643544
P62266,110.4370269775391,56.26204238921002
P62269,117.7819976806641,48.16955684007707
P62277,128.1242828369141,44.701348747591524
P62280,102.9205322265625,67.82273603082851
P62304,247.3965301513672,77.84200385356455
P62306,62.5411376953125,87.09055876685935
P62308,74.79239654541016,88.2466281310212
P62310,66.6735725402832,89.59537572254335
P62314,61.96710968017578,80.53949903660886
P62316,79.03542709350586,66.08863198458575
P62318,108.8832855224609,34.296724470134876
P62328,2189.289306640625,0.7707129094412332
P62330,267.7376403808594,10.404624277456648
P62333,245.6443328857422,14.258188824662813
P62424,103.2704315185547,31.984585741811177
P62495,73.21610260009766,47.20616570327553
P62701,142.7408447265625,28.13102119460501
P62736,2224.475341796875,0.0
P62750,478.0139465332031,54.33526011560693
P62753,144.7661743164062,58.95953757225434
P62805,6648.7041015625,0.0
P62820,190.6635131835937,19.653179190751445
P62826,3570.26416015625,0.0
P62829,64.48910522460938,41.42581888246628
P62834,540.4910583496094,10.597302504816955
P62841,121.8250541687012,75.33718689788054
P62847,86.83001708984375,58.57418111753372
P62851,108.4387664794922,37.57225433526011
P62854,132.80818939208984,74.95183044315993
P62857,105.92047119140625,73.41040462427746
P62861,75.99117279052734,78.22736030828517
P62873,134.37173461914065,58.76685934489403
P62879,1114.7744140625,0.0
P62888,127.7880249023438,67.4373795761079
P62891;Q59GN2,82.23123168945312,94.02697495183044
P62899,189.7179412841797,45.08670520231214
P62906,165.184814453125,26.011560693641616
P62910,84.21561431884766,84.77842003853564
P62913,82.44546508789062,76.49325626204238
P62917,117.2715835571289,39.4990366088632
P62937,1974.29150390625,0.0
P62942,231.5785980224609,5.394990366088632
P62979,2583.793212890625,0.0
P62993,108.6318664550781,23.892100192678228
P62995,150.1415710449219,61.27167630057804
P63000,833.1872863769531,5.973025048169557
P63010,102.6376152038574,10.211946050096339
P63027,117.77095794677734,66.85934489402698
P63096,55.705135345458984,91.52215799614643
P63098,135.91407775878906,30.63583815028902
P63104,1515.109008789062,0.0
P63151,46.187273025512695,84.20038535645472
P63173,59.93100738525391,74.373795761079
P63208,234.1163101196289,20.616570327552985
P63218,602.9334716796875,10.404624277456648
P63220,278.03382873535156,86.1271676300578
P63241,679.3114013671875,0.0
P63244,151.197021484375,36.99421965317919
P63279,69.64151000976562,71.67630057803468
P63313,444.1197814941406,6.551059730250482
P63316,159.5457763671875,33.911368015414254
P67775,359.2025451660156,13.294797687861271
P67809,68.17963409423828,64.35452793834297
P67812,90.61216735839844,82.08092485549133
P67870,113.1535720825195,82.27360308285164
P67936,851.7320556640625,0.1926782273603083
P68036,194.5300903320312,17.726396917148364
P68104;Q5VTE0,968.430908203125,0.0
P68363,1316.521240234375,0.0
P68366,1155.5079956054685,0.1926782273603083
P68371,1176.087646484375,0.0
P68400;Q8NEV1,106.4428024291992,38.921001926782274
P68402,264.2442321777344,7.7071290944123305
P68431,1890.290771484375,0.0
P68871,181822.875,0.0
P69849;Q15155;Q5JPE7,103.2717590332031,27.74566473988439
P69891,161057.921875,0.0
P69892,1328.3048706054685,5.202312138728324
P69905,133924.25,0.0
P78310,95.3473892211914,82.46628131021194
P78318,63.35025787353516,90.5587668593449
P78324;Q5TFQ8,1483.294189453125,13.872832369942195
P78333,133.2134399414062,85.9344894026975
P78344,65.18537139892578,52.601156069364166
P78368;Q9Y6M4,65.90538787841797,90.36608863198458
P78371,153.8166351318359,3.4682080924855487
P78417,734.9155578613281,0.5780346820809248
P78423,1208.2050170898435,0.1926782273603083
P78504,511.6119079589844,69.36416184971098
P78509,4091.217041015625,0.0
P78527,1282.3271484375,18.497109826589593
P78539,662.6687927246094,0.1926782273603083
P78552,187.2114868164062,68.97880539499036
P78559,37.82963943481445,87.47591522157995
P79483,122.8232040405273,67.4373795761079
P80108,17353.5234375,0.0
P80188,88.65083312988281,64.73988439306359
P80303,99.47581481933594,21.57996146435453
P80511,217.3757095336914,10.982658959537572
P80723,137.6108551025391,3.0828516377649327
P80748,1545.994750976562,11.560693641618498
P81605,7743.91845703125,0.0
P82663,73.13636779785156,96.14643545279384
P82979,83.14967727661133,69.17148362235068
P83731,106.47363662719725,54.52793834296724
P84077,1106.789428710938,0.0
P84085,73.90013122558594,53.94990366088632
P84095,222.6050109863281,3.4682080924855487
P84098,153.4266510009766,80.53949903660886
P84103,208.9809265136719,32.75529865125241
P98066,236.70787048339844,24.85549132947977
P98082,48.15386199951172,75.72254335260115
P98088,98.56604766845705,78.9980732177264
P98095,479.1639099121094,0.1926782273603083
P98160,4218.830078125,0.0
P98161,116.2126121520996,15.221579961464354
P98164,1022.855194091797,15.606936416184972
P98171,98.75164413452148,75.33718689788054
P98172,96.51016235351562,30.828516377649322
P98179,212.11775970458984,59.53757225433526
P98194,61.6755485534668,76.6859344894027
P99999,86.8860969543457,44.1233140655106
Q00013,439.2859497070313,1.9267822736030826
Q00059,86.257568359375,91.32947976878613
Q00169,79.04339981079102,69.17148362235068
Q00325,125.9583168029785,51.445086705202314
Q00341,88.8840103149414,85.35645472061657
Q00577,120.6986083984375,57.03275529865125
Q00610,532.8623046875,0.0
Q00688,200.8985900878907,35.83815028901734
Q00722,75.92366790771484,68.20809248554913
Q00765,130.483154296875,62.42774566473989
Q00796,74.57772064208984,54.14258188824663
Q00839,197.2037658691407,5.202312138728324
Q01082,317.69151306152344,5.202312138728324
Q01105,186.1033172607422,36.60886319845857
Q01130,236.9605941772461,36.80154142581888
Q01432,36.41825485229492,75.52986512524085
Q01433,76.92555618286133,46.05009633911368
Q01459,148.3567504882812,60.5009633911368
Q01469,550.3873291015625,1.348747591522158
Q01518,851.62646484375,0.0
Q01546,1207.92578125,18.11175337186898
Q01629,48.36264801025391,87.47591522157995
Q01813,110.30939865112305,27.167630057803464
Q01844,121.352912902832,37.37957610789981
Q01970,43.58708572387695,67.05202312138728
Q01973,649.3712158203125,18.88246628131021
Q01995,84.43328094482422,35.83815028901734
Q02094,153.9530258178711,69.55684007707129
Q02108,43.562028884887695,69.55684007707129
Q02153,56.42930603027344,78.42003853564547
Q02218,208.4891357421875,60.308285163776496
Q02252,127.6532821655273,76.6859344894027
Q02338,84.01436996459961,91.52215799614643
Q02413,1069.075622558594,0.5780346820809248
Q02487,125.1662139892578,11.560693641618498
Q02543,136.1300659179688,63.969171483622354
Q02742,19.98515129089355,84.39306358381504
Q02747,66.80997467041016,83.62235067437379
Q02750,116.6343650817871,55.29865125240848
Q02790,46.2792854309082,76.878612716763
Q02809,72.16943359375,39.113680154142585
Q02817,230.78116607666016,12.524084778420038
Q02818,373.1713562011719,0.0
Q02878,202.8926696777344,32.369942196531795
Q02880,64.46163177490234,97.495183044316
Q02952,2020.8876953125,0.0
Q02978,58.48636627197266,75.91522157996147
Q02985,723.4192199707031,0.9633911368015413
Q03135,38.19817733764649,97.30250481695568
Q03154,69.37359237670898,56.84007707129094
Q03167,264.17994689941406,2.119460500963391
Q03252,76.68560028076172,76.30057803468208
Q03426,0.6818075478076935,92.67822736030828
Q03518,109.1123504638672,83.8150289017341
Q03519,49.32888603210449,80.73217726396918
Q04446,54.66658592224121,50.67437379576107
Q04637,89.31966018676758,20.23121387283237
Q04656,108.3506164550781,69.7495183044316
Q04695,666.1609802246094,2.5048169556840074
Q04721,328.0927429199219,17.726396917148364
Q04756,1367.578979492188,0.0
Q04759,70.73169708251953,89.78805394990366
Q04760,294.1586303710937,8.863198458574182
Q04837,88.36882019042969,85.16377649325626
Q04917,159.5350952148438,6.551059730250482
Q04941,199.5980377197266,29.672447013487474
Q05193,79.5650405883789,76.49325626204238
Q05209,83.52896881103516,67.4373795761079
Q05315,304.359130859375,29.47976878612717
Q05397,86.47885513305664,64.16184971098265
Q05516,224.22485351562494,46.4354527938343
Q05655,72.22607040405273,61.078998073217726
Q05682,115.9989929199219,11.560693641618498
Q05707,233.49214935302734,0.5780346820809248
Q06033,244989.578125,0.0
Q06124,230.4533996582031,47.398843930635834
Q06187,82.45489501953125,42.96724470134875
Q06210,72.22077178955078,68.97880539499036
Q06323,714.4021301269531,0.1926782273603083
Q06481,522.2725524902344,0.1926782273603083
Q06828,2739.903076171875,0.0
Q06830,2557.782470703125,0.0
Q07020,164.79984283447266,25.240847784200387
Q07021,166.22198486328125,62.23506743737958
Q07065,392.3929138183594,35.067437379576106
Q07075,107.32991027832036,36.80154142581888
Q07507,10813.6015625,0.0
Q07666,116.23876571655275,89.59537572254335
Q07812,171.3460083007812,68.97880539499036
Q07817,99.61990356445312,82.08092485549133
Q07866,68.37797546386719,77.84200385356455
Q07954,1518.00341796875,0.0
Q07955,120.10816192626956,32.947976878612714
Q07960,223.1168823242188,1.9267822736030826
Q08170,126.8612174987793,95.76107899807322
Q08174,808.9058837890625,0.0
Q08188,333.5468139648437,4.238921001926782
Q08209,162.2430572509766,36.22350674373796
Q08211,122.0424041748047,49.32562620423892
Q08257,50.78577423095703,76.30057803468208
Q08378,2205.4029541015625,14.065510597302506
Q08379,37.65281867980957,94.21965317919076
Q08380,93295.4296875,0.0
Q08397,170.2772674560547,31.984585741811177
Q08431,136.0015869140625,24.084778420038536
Q08495,485.2230529785156,5.5876685934489405
Q08499,2422.96337890625,40.847784200385355
Q08554,1245.6237182617185,0.1926782273603083
Q08629,169.34840393066412,16.377649325626205
Q08722,349.8959045410156,17.91907514450867
Q08752,53.70411682128906,83.62235067437379
Q08830,1706.07080078125,0.0
Q08J23,88.17804718017578,95.18304431599229
