"Variable","Raw_token","Freq"
"metadata_excel_row","435",1
"metadata_excel_row","436",1
"metadata_excel_row","437",1
"metadata_excel_row","438",1
"metadata_excel_row","439",1
"metadata_excel_row","44",1
"metadata_excel_row","440",1
"metadata_excel_row","441",1
"metadata_excel_row","442",1
"metadata_excel_row","443",1
"metadata_excel_row","444",1
"metadata_excel_row","445",1
"metadata_excel_row","446",1
"metadata_excel_row","447",1
"metadata_excel_row","448",1
"metadata_excel_row","449",1
"metadata_excel_row","45",1
"metadata_excel_row","450",1
"metadata_excel_row","451",1
"metadata_excel_row","452",1
"metadata_excel_row","453",1
"metadata_excel_row","454",1
"metadata_excel_row","455",1
"metadata_excel_row","456",1
"metadata_excel_row","457",1
"metadata_excel_row","458",1
"metadata_excel_row","459",1
"metadata_excel_row","46",1
"metadata_excel_row","460",1
"metadata_excel_row","461",1
"metadata_excel_row","462",1
"metadata_excel_row","463",1
"metadata_excel_row","464",1
"metadata_excel_row","465",1
"metadata_excel_row","466",1
"metadata_excel_row","467",1
"metadata_excel_row","468",1
"metadata_excel_row","469",1
"metadata_excel_row","47",1
"metadata_excel_row","470",1
"metadata_excel_row","471",1
"metadata_excel_row","472",1
"metadata_excel_row","473",1
"metadata_excel_row","474",1
"metadata_excel_row","475",1
"metadata_excel_row","476",1
"metadata_excel_row","477",1
"metadata_excel_row","478",1
"metadata_excel_row","479",1
"metadata_excel_row","48",1
"metadata_excel_row","480",1
"metadata_excel_row","481",1
"metadata_excel_row","482",1
"metadata_excel_row","483",1
"metadata_excel_row","484",1
"metadata_excel_row","485",1
"metadata_excel_row","486",1
"metadata_excel_row","487",1
"metadata_excel_row","488",1
"metadata_excel_row","489",1
"metadata_excel_row","49",1
"metadata_excel_row","490",1
"metadata_excel_row","491",1
"metadata_excel_row","492",1
"metadata_excel_row","493",1
"metadata_excel_row","494",1
"metadata_excel_row","495",1
"metadata_excel_row","496",1
"metadata_excel_row","497",1
"metadata_excel_row","498",1
"metadata_excel_row","499",1
"metadata_excel_row","5",1
"metadata_excel_row","50",1
"metadata_excel_row","500",1
"metadata_excel_row","501",1
"metadata_excel_row","502",1
"metadata_excel_row","503",1
"metadata_excel_row","504",1
"metadata_excel_row","505",1
"metadata_excel_row","506",1
"metadata_excel_row","507",1
"metadata_excel_row","508",1
"metadata_excel_row","509",1
"metadata_excel_row","51",1
"metadata_excel_row","510",1
"metadata_excel_row","511",1
"metadata_excel_row","512",1
"metadata_excel_row","513",1
"metadata_excel_row","514",1
"metadata_excel_row","515",1
"metadata_excel_row","516",1
"metadata_excel_row","517",1
"metadata_excel_row","518",1
"metadata_excel_row","519",1
"metadata_excel_row","52",1
"metadata_excel_row","520",1
"metadata_excel_row","53",1
"metadata_excel_row","54",1
"metadata_excel_row","55",1
"metadata_excel_row","56",1
"metadata_excel_row","57",1
"metadata_excel_row","58",1
"metadata_excel_row","59",1
"metadata_excel_row","6",1
"metadata_excel_row","60",1
"metadata_excel_row","61",1
"metadata_excel_row","62",1
"metadata_excel_row","63",1
"metadata_excel_row","64",1
"metadata_excel_row","65",1
"metadata_excel_row","66",1
"metadata_excel_row","67",1
"metadata_excel_row","68",1
"metadata_excel_row","69",1
"metadata_excel_row","7",1
"metadata_excel_row","70",1
"metadata_excel_row","71",1
"metadata_excel_row","72",1
"metadata_excel_row","73",1
"metadata_excel_row","74",1
"metadata_excel_row","75",1
"metadata_excel_row","76",1
"metadata_excel_row","77",1
"metadata_excel_row","78",1
"metadata_excel_row","79",1
"metadata_excel_row","8",1
"metadata_excel_row","80",1
"metadata_excel_row","81",1
"metadata_excel_row","82",1
"metadata_excel_row","83",1
"metadata_excel_row","84",1
"metadata_excel_row","85",1
"metadata_excel_row","86",1
"metadata_excel_row","87",1
"metadata_excel_row","88",1
"metadata_excel_row","89",1
"metadata_excel_row","9",1
"metadata_excel_row","90",1
"metadata_excel_row","91",1
"metadata_excel_row","92",1
"metadata_excel_row","93",1
"metadata_excel_row","94",1
"metadata_excel_row","95",1
"metadata_excel_row","96",1
"metadata_excel_row","97",1
"metadata_excel_row","98",1
"metadata_excel_row","99",1
"UniqueSampleID","20250913_FJ_QZ_Q12",1
"UniqueSampleID","20250913_FJ_QZ_Q13",1
"UniqueSampleID","20250913_FJ_QZ_Q14",1
"UniqueSampleID","20250913_FJ_QZ_Q15",1
"UniqueSampleID","20250913_FJ_QZ_Q16",1
"UniqueSampleID","20250913_FJ_QZ_Q18",1
"UniqueSampleID","20250913_FJ_QZ_Q20",1
"UniqueSampleID","20250913_FJ_QZ_Q21",1
"UniqueSampleID","20250913_FJ_QZ_Q22",1
"UniqueSampleID","20250913_FJ_QZ_Q23",1
"UniqueSampleID","20250913_FJ_QZ_Q25",1
"UniqueSampleID","20250913_FJ_QZ_Q26",1
"UniqueSampleID","20250913_FJ_QZ_Q27",1
"UniqueSampleID","20250913_FJ_QZ_Q28",1
"UniqueSampleID","20250913_FJ_QZ_Q29",1
"UniqueSampleID","20250913_FJ_QZ_Q3",1
"UniqueSampleID","20250913_FJ_QZ_Q31",1
"UniqueSampleID","20250913_FJ_QZ_Q32",1
"UniqueSampleID","20250913_FJ_QZ_Q33",1
"UniqueSampleID","20250913_FJ_QZ_Q34",1
"UniqueSampleID","20250913_FJ_QZ_Q36",1
"UniqueSampleID","20250913_FJ_QZ_Q37",1
"UniqueSampleID","20250913_FJ_QZ_Q38",1
"UniqueSampleID","20250913_FJ_QZ_Q39",1
"UniqueSampleID","20250913_FJ_QZ_Q4",1
"UniqueSampleID","20250913_FJ_QZ_Q41",1
"UniqueSampleID","20250913_FJ_QZ_Q42",1
"UniqueSampleID","20250913_FJ_QZ_Q44",1
"UniqueSampleID","20250913_FJ_QZ_Q45",1
"UniqueSampleID","20250913_FJ_QZ_Q48",1
"UniqueSampleID","20250913_FJ_QZ_Q49",1
"UniqueSampleID","20250913_FJ_QZ_Q50",1
"UniqueSampleID","20250913_FJ_QZ_Q52",1
"UniqueSampleID","20250913_FJ_QZ_Q54",1
"UniqueSampleID","20250913_FJ_QZ_Q55",1
"UniqueSampleID","20250913_FJ_QZ_Q57",1
"UniqueSampleID","20250913_FJ_QZ_Q58",1
"UniqueSampleID","20250913_FJ_QZ_Q59",1
"UniqueSampleID","20250913_FJ_QZ_Q60",1
"UniqueSampleID","20250913_FJ_QZ_Q61",1
"UniqueSampleID","20250913_FJ_QZ_Q62",1
"UniqueSampleID","20250913_FJ_QZ_Q63",1
"UniqueSampleID","20250913_FJ_QZ_Q65",1
"UniqueSampleID","20250913_FJ_QZ_Q66",1
"UniqueSampleID","20250913_FJ_QZ_Q67",1
"UniqueSampleID","20250913_FJ_QZ_Q68",1
"UniqueSampleID","20250913_FJ_QZ_Q69",1
"UniqueSampleID","20250913_FJ_QZ_Q70",1
"UniqueSampleID","20250913_FJ_QZ_Q71",1
"UniqueSampleID","20250913_FJ_QZ_Q72",1
"UniqueSampleID","20250914_FJ_FQ_F102",1
"UniqueSampleID","20250914_FJ_FQ_F105",1
"UniqueSampleID","20250914_FJ_FQ_F106",1
"UniqueSampleID","20250914_FJ_FQ_F107",1
"UniqueSampleID","20250914_FJ_FQ_F110",1
"UniqueSampleID","20250914_FJ_FQ_F111",1
"UniqueSampleID","20250914_FJ_FQ_F118",1
"UniqueSampleID","20250914_FJ_FQ_F121",1
"UniqueSampleID","20250914_FJ_FQ_F122",1
"UniqueSampleID","20250914_FJ_FQ_F123",1
"UniqueSampleID","20250914_FJ_FQ_F124",1
"UniqueSampleID","20250914_FJ_FQ_F125",1
"UniqueSampleID","20250914_FJ_FQ_F126",1
"UniqueSampleID","20250914_FJ_FQ_F128",1
"UniqueSampleID","20250914_FJ_FQ_F129",1
"UniqueSampleID","20250914_FJ_FQ_F131",1
"UniqueSampleID","20250914_FJ_FQ_F135",1
"UniqueSampleID","20250914_FJ_FQ_F137",1
"UniqueSampleID","20250914_FJ_FQ_F43",1
"UniqueSampleID","20250914_FJ_FQ_F47",1
"UniqueSampleID","20250914_FJ_FQ_F51",1
"UniqueSampleID","20250914_FJ_FQ_F53",1
"UniqueSampleID","20250914_FJ_FQ_F54",1
"UniqueSampleID","20250914_FJ_FQ_F55",1
"UniqueSampleID","20250914_FJ_FQ_F56",1
"UniqueSampleID","20250914_FJ_FQ_F57",1
"UniqueSampleID","20250914_FJ_FQ_F58",1
"UniqueSampleID","20250914_FJ_FQ_F62",1
"UniqueSampleID","20250914_FJ_FQ_F66",1
"UniqueSampleID","20250914_FJ_FQ_F69",1
"UniqueSampleID","20250914_FJ_FQ_F70",1
"UniqueSampleID","20250914_FJ_FQ_F71",1
"UniqueSampleID","20250914_FJ_FQ_F72",1
"UniqueSampleID","20250914_FJ_FQ_F74",1
"UniqueSampleID","20250914_FJ_FQ_F75",1
"UniqueSampleID","20250914_FJ_FQ_F77",1
"UniqueSampleID","20250914_FJ_FQ_F79",1
"UniqueSampleID","20250914_FJ_FQ_F81",1
"UniqueSampleID","20250914_FJ_FQ_F83",1
"UniqueSampleID","20250914_FJ_FQ_F84",1
"UniqueSampleID","20250914_FJ_FQ_F85",1
"UniqueSampleID","20250914_FJ_FQ_F88",1
"UniqueSampleID","20250914_FJ_FQ_F89",1
"UniqueSampleID","20250914_FJ_FQ_F93",1
"UniqueSampleID","20250914_FJ_FQ_F94",1
"UniqueSampleID","20250914_FJ_PT_P10",1
"UniqueSampleID","20250914_FJ_PT_P11",1
"UniqueSampleID","20250914_FJ_PT_P13",1
"UniqueSampleID","20250914_FJ_PT_P15",1
"UniqueSampleID","20250914_FJ_PT_P17",1
"UniqueSampleID","20250914_FJ_PT_P18",1
"UniqueSampleID","20250914_FJ_PT_P19",1
"UniqueSampleID","20250914_FJ_PT_P2",1
"UniqueSampleID","20250914_FJ_PT_P20",1
"UniqueSampleID","20250914_FJ_PT_P21",1
"UniqueSampleID","20250914_FJ_PT_P22",1
"UniqueSampleID","20250914_FJ_PT_P23",1
"UniqueSampleID","20250914_FJ_PT_P24",1
"UniqueSampleID","20250914_FJ_PT_P25",1
"UniqueSampleID","20250914_FJ_PT_P26",1
"UniqueSampleID","20250914_FJ_PT_P27",1
"UniqueSampleID","20250914_FJ_PT_P29",1
"UniqueSampleID","20250914_FJ_PT_P3",1
"UniqueSampleID","20250914_FJ_PT_P30",1
"UniqueSampleID","20250914_FJ_PT_P33",1
"UniqueSampleID","20250914_FJ_PT_P4",1
"UniqueSampleID","20250914_FJ_PT_P6",1
"UniqueSampleID","20250914_FJ_PT_P7",1
"UniqueSampleID","20250914_FJ_PT_P8",1
"UniqueSampleID","20250914_FJ_PT_P9",1
"UniqueSampleID","20251001_FJ_FQ_F105",1
"UniqueSampleID","20251001_FJ_FQ_F120",1
"UniqueSampleID","20251001_FJ_FQ_F136",1
"UniqueSampleID","20251001_FJ_FQ_F141",1
"UniqueSampleID","20251001_FJ_FQ_F147",1
"UniqueSampleID","20251001_FJ_FQ_F150",1
"UniqueSampleID","20251001_FJ_FQ_F154",1
"UniqueSampleID","20251001_FJ_FQ_F158",1
"UniqueSampleID","20251001_FJ_FQ_F163",1
"UniqueSampleID","20251001_FJ_FQ_F165",1
"UniqueSampleID","20251001_FJ_FQ_F168",1
"UniqueSampleID","20251001_FJ_FQ_F170",1
"UniqueSampleID","20251001_FJ_FQ_F173",1
"UniqueSampleID","20251001_FJ_FQ_F174",1
"UniqueSampleID","20251001_FJ_FQ_F175",1
"UniqueSampleID","20251001_FJ_FQ_F176",1
"UniqueSampleID","20251001_FJ_FQ_F177",1
"UniqueSampleID","20251001_FJ_FQ_F180",1
"UniqueSampleID","20251001_FJ_FQ_F183",1
"UniqueSampleID","20251001_FJ_FQ_F185",1
"UniqueSampleID","20251001_FJ_FQ_F83",1
"UniqueSampleID","20251001_FJ_FQ_F95",1
"UniqueSampleID","20251001_FJ_FQ_F97",1
"UniqueSampleID","20251001_XZ_YA_1",1
"UniqueSampleID","20251001_XZ_YA_10",1
"UniqueSampleID","20251001_XZ_YA_11",1
"UniqueSampleID","20251001_XZ_YA_12",1
"UniqueSampleID","20251001_XZ_YA_13",1
"UniqueSampleID","20251001_XZ_YA_14",1
"UniqueSampleID","20251001_XZ_YA_15",1
"UniqueSampleID","20251001_XZ_YA_16",1
"UniqueSampleID","20251001_XZ_YA_17",1
"UniqueSampleID","20251001_XZ_YA_18",1
"UniqueSampleID","20251001_XZ_YA_19",1
"UniqueSampleID","20251001_XZ_YA_2",1
"UniqueSampleID","20251001_XZ_YA_20",1
"UniqueSampleID","20251001_XZ_YA_21",1
"UniqueSampleID","20251001_XZ_YA_22",1
"UniqueSampleID","20251001_XZ_YA_3",1
"UniqueSampleID","20251001_XZ_YA_4",1
"UniqueSampleID","20251001_XZ_YA_5",1
"UniqueSampleID","20251001_XZ_YA_6",1
"UniqueSampleID","20251001_XZ_YA_7",1
"UniqueSampleID","20251001_XZ_YA_8",1
"UniqueSampleID","20251001_XZ_YA_9",1
"UniqueSampleID","20251001_XZ_YB_10",1
"UniqueSampleID","20251001_XZ_YB_11",1
"UniqueSampleID","20251001_XZ_YB_12",1
"UniqueSampleID","20251001_XZ_YB_14",1
"UniqueSampleID","20251001_XZ_YB_15",1
"UniqueSampleID","20251001_XZ_YB_17",1
"UniqueSampleID","20251001_XZ_YB_18",1
"UniqueSampleID","20251001_XZ_YB_19",1
"UniqueSampleID","20251001_XZ_YB_2",1
"UniqueSampleID","20251001_XZ_YB_4",1
"UniqueSampleID","20251001_XZ_YB_6",1
"UniqueSampleID","20251001_XZ_YB_9",1
"UniqueSampleID","20251001_XZ_YC_1",1
"UniqueSampleID","20251001_XZ_YC_10",1
"UniqueSampleID","20251001_XZ_YC_11",1
"UniqueSampleID","20251001_XZ_YC_12",1
"UniqueSampleID","20251001_XZ_YC_13",1
"UniqueSampleID","20251001_XZ_YC_14",1
"UniqueSampleID","20251001_XZ_YC_15",1
"UniqueSampleID","20251001_XZ_YC_16",1
"UniqueSampleID","20251001_XZ_YC_17",1
"UniqueSampleID","20251001_XZ_YC_18",1
"UniqueSampleID","20251001_XZ_YC_19",1
"UniqueSampleID","20251001_XZ_YC_2",1
"UniqueSampleID","20251001_XZ_YC_20",1
"UniqueSampleID","20251001_XZ_YC_21",1
"UniqueSampleID","20251001_XZ_YC_22",1
"UniqueSampleID","20251001_XZ_YC_23",1
"UniqueSampleID","20251001_XZ_YC_24",1
"UniqueSampleID","20251001_XZ_YC_25",1
"UniqueSampleID","20251001_XZ_YC_26",1
"UniqueSampleID","20251001_XZ_YC_27",1
"UniqueSampleID","20251001_XZ_YC_28",1
"UniqueSampleID","20251001_XZ_YC_29",1
"UniqueSampleID","20251001_XZ_YC_3",1
"UniqueSampleID","20251001_XZ_YC_30",1
"UniqueSampleID","20251001_XZ_YC_31",1
"UniqueSampleID","20251001_XZ_YC_32",1
"UniqueSampleID","20251001_XZ_YC_33",1
"UniqueSampleID","20251001_XZ_YC_34",1
"UniqueSampleID","20251001_XZ_YC_4",1
"UniqueSampleID","20251001_XZ_YC_5",1
"UniqueSampleID","20251001_XZ_YC_6",1
"UniqueSampleID","20251001_XZ_YC_7",1
"UniqueSampleID","20251001_XZ_YC_8",1
"UniqueSampleID","20251001_XZ_YC_9",1
"UniqueSampleID","20251001_XZ_YD_1",1
"UniqueSampleID","20251001_XZ_YD_10",1
"UniqueSampleID","20251001_XZ_YD_11",1
"UniqueSampleID","20251001_XZ_YD_12",1
"UniqueSampleID","20251001_XZ_YD_13",1
"UniqueSampleID","20251001_XZ_YD_14",1
"UniqueSampleID","20251001_XZ_YD_15",1
"UniqueSampleID","20251001_XZ_YD_16",1
"UniqueSampleID","20251001_XZ_YD_17",1
"UniqueSampleID","20251001_XZ_YD_18",1
"UniqueSampleID","20251001_XZ_YD_19",1
"UniqueSampleID","20251001_XZ_YD_20",1
"UniqueSampleID","20251001_XZ_YD_21",1
"UniqueSampleID","20251001_XZ_YD_22",1
"UniqueSampleID","20251001_XZ_YD_23",1
"UniqueSampleID","20251001_XZ_YD_24",1
"UniqueSampleID","20251001_XZ_YD_25",1
"UniqueSampleID","20251001_XZ_YD_26",1
"UniqueSampleID","20251001_XZ_YD_27",1
"UniqueSampleID","20251001_XZ_YD_28",1
"UniqueSampleID","20251001_XZ_YD_3",1
"UniqueSampleID","20251001_XZ_YD_4",1
"UniqueSampleID","20251001_XZ_YD_5",1
"UniqueSampleID","20251001_XZ_YD_6",1
"UniqueSampleID","20251001_XZ_YD_7",1
"UniqueSampleID","20251001_XZ_YD_8",1
"UniqueSampleID","20251001_XZ_YD_9",1
"UniqueSampleID","20251026_FJ_PT_P31",1
"UniqueSampleID","20251026_FJ_QZ_Q73",1
"UniqueSampleID","20251026_FJ_QZ_Q74",1
"UniqueSampleID","20251026_FJ_QZ_Q75",1
"UniqueSampleID","20251026_FJ_QZ_Q76",1
"UniqueSampleID","20251026_FJ_QZ_Q77",1
"UniqueSampleID","20251026_FJ_QZ_Q78",1
"UniqueSampleID","20251026_FJ_QZ_Q79",1
"UniqueSampleID","20251026_FJ_QZ_Q80",1
"UniqueSampleID","20251026_FJ_QZ_Q81",1
"UniqueSampleID","20251026_FJ_QZ_Q82",1
"UniqueSampleID","20251026_FJ_QZ_Q83",1
"UniqueSampleID","20251104_FJ_FQ_F178",1
"UniqueSampleID","20251104_FJ_FQ_F179",1
"UniqueSampleID","20251107_XZ_YD_2",1
"UniqueSampleID","20260527_XZ_GG_1",1
"UniqueSampleID","20260527_XZ_GG_10",1
"UniqueSampleID","20260527_XZ_GG_100",1
"UniqueSampleID","20260527_XZ_GG_101",1
"UniqueSampleID","20260527_XZ_GG_102",1
"UniqueSampleID","20260527_XZ_GG_103",1
"UniqueSampleID","20260527_XZ_GG_104",1
"UniqueSampleID","20260527_XZ_GG_105",1
"UniqueSampleID","20260527_XZ_GG_106",1
"UniqueSampleID","20260527_XZ_GG_11",1
"UniqueSampleID","20260527_XZ_GG_12",1
"UniqueSampleID","20260527_XZ_GG_121",1
"UniqueSampleID","20260527_XZ_GG_122",1
"UniqueSampleID","20260527_XZ_GG_123",1
"UniqueSampleID","20260527_XZ_GG_124",1
"UniqueSampleID","20260527_XZ_GG_125",1
"UniqueSampleID","20260527_XZ_GG_126",1
"UniqueSampleID","20260527_XZ_GG_128",1
"UniqueSampleID","20260527_XZ_GG_129",1
"UniqueSampleID","20260527_XZ_GG_13",1
"UniqueSampleID","20260527_XZ_GG_130",1
"UniqueSampleID","20260527_XZ_GG_131",1
"UniqueSampleID","20260527_XZ_GG_132",1
"UniqueSampleID","20260527_XZ_GG_135",1
"UniqueSampleID","20260527_XZ_GG_136",1
"UniqueSampleID","20260527_XZ_GG_137",1
"UniqueSampleID","20260527_XZ_GG_138",1
"UniqueSampleID","20260527_XZ_GG_139",1
"UniqueSampleID","20260527_XZ_GG_14",1
"UniqueSampleID","20260527_XZ_GG_140",1
"UniqueSampleID","20260527_XZ_GG_141",1
"UniqueSampleID","20260527_XZ_GG_142",1
"UniqueSampleID","20260527_XZ_GG_143",1
"UniqueSampleID","20260527_XZ_GG_144",1
"UniqueSampleID","20260527_XZ_GG_145",1
"UniqueSampleID","20260527_XZ_GG_146",1
"UniqueSampleID","20260527_XZ_GG_147",1
"UniqueSampleID","20260527_XZ_GG_148",1
"UniqueSampleID","20260527_XZ_GG_149",1
"UniqueSampleID","20260527_XZ_GG_15",1
"UniqueSampleID","20260527_XZ_GG_150",1
"UniqueSampleID","20260527_XZ_GG_151",1
"UniqueSampleID","20260527_XZ_GG_152",1
"UniqueSampleID","20260527_XZ_GG_153",1
"UniqueSampleID","20260527_XZ_GG_154",1
"UniqueSampleID","20260527_XZ_GG_155",1
"UniqueSampleID","20260527_XZ_GG_156",1
"UniqueSampleID","20260527_XZ_GG_157",1
"UniqueSampleID","20260527_XZ_GG_158",1
"UniqueSampleID","20260527_XZ_GG_159",1
"UniqueSampleID","20260527_XZ_GG_16",1
"UniqueSampleID","20260527_XZ_GG_160",1
"UniqueSampleID","20260527_XZ_GG_161",1
"UniqueSampleID","20260527_XZ_GG_162",1
"UniqueSampleID","20260527_XZ_GG_163",1
"UniqueSampleID","20260527_XZ_GG_164",1
"UniqueSampleID","20260527_XZ_GG_165",1
"UniqueSampleID","20260527_XZ_GG_166",1
"UniqueSampleID","20260527_XZ_GG_167",1
"UniqueSampleID","20260527_XZ_GG_168",1
"UniqueSampleID","20260527_XZ_GG_169",1
"UniqueSampleID","20260527_XZ_GG_17",1
"UniqueSampleID","20260527_XZ_GG_170",1
"UniqueSampleID","20260527_XZ_GG_171",1
"UniqueSampleID","20260527_XZ_GG_18",1
"UniqueSampleID","20260527_XZ_GG_19",1
"UniqueSampleID","20260527_XZ_GG_2",1
"UniqueSampleID","20260527_XZ_GG_20",1
"UniqueSampleID","20260527_XZ_GG_21",1
"UniqueSampleID","20260527_XZ_GG_22",1
"UniqueSampleID","20260527_XZ_GG_23",1
"UniqueSampleID","20260527_XZ_GG_24",1
"UniqueSampleID","20260527_XZ_GG_25",1
"UniqueSampleID","20260527_XZ_GG_26",1
"UniqueSampleID","20260527_XZ_GG_27",1
"UniqueSampleID","20260527_XZ_GG_28",1
"UniqueSampleID","20260527_XZ_GG_29",1
"UniqueSampleID","20260527_XZ_GG_3",1
"UniqueSampleID","20260527_XZ_GG_30",1
"UniqueSampleID","20260527_XZ_GG_31",1
"UniqueSampleID","20260527_XZ_GG_32",1
"UniqueSampleID","20260527_XZ_GG_33",1
"UniqueSampleID","20260527_XZ_GG_34",1
"UniqueSampleID","20260527_XZ_GG_35",1
"UniqueSampleID","20260527_XZ_GG_36",1
"UniqueSampleID","20260527_XZ_GG_37",1
"UniqueSampleID","20260527_XZ_GG_38",1
"UniqueSampleID","20260527_XZ_GG_39",1
"UniqueSampleID","20260527_XZ_GG_4",1
"UniqueSampleID","20260527_XZ_GG_40",1
"UniqueSampleID","20260527_XZ_GG_41",1
"UniqueSampleID","20260527_XZ_GG_42",1
"UniqueSampleID","20260527_XZ_GG_43",1
"UniqueSampleID","20260527_XZ_GG_44",1
"UniqueSampleID","20260527_XZ_GG_46",1
"UniqueSampleID","20260527_XZ_GG_47",1
"UniqueSampleID","20260527_XZ_GG_5",1
"UniqueSampleID","20260527_XZ_GG_50",1
"UniqueSampleID","20260527_XZ_GG_51",1
"UniqueSampleID","20260527_XZ_GG_52",1
"UniqueSampleID","20260527_XZ_GG_53",1
"UniqueSampleID","20260527_XZ_GG_55",1
"UniqueSampleID","20260527_XZ_GG_56",1
"UniqueSampleID","20260527_XZ_GG_59",1
"UniqueSampleID","20260527_XZ_GG_6",1
"UniqueSampleID","20260527_XZ_GG_60",1
"UniqueSampleID","20260527_XZ_GG_62",1
"UniqueSampleID","20260527_XZ_GG_64",1
"UniqueSampleID","20260527_XZ_GG_65",1
"UniqueSampleID","20260527_XZ_GG_66",1
"UniqueSampleID","20260527_XZ_GG_67",1
"UniqueSampleID","20260527_XZ_GG_68",1
"UniqueSampleID","20260527_XZ_GG_69",1
"UniqueSampleID","20260527_XZ_GG_7",1
"UniqueSampleID","20260527_XZ_GG_71",1
"UniqueSampleID","20260527_XZ_GG_72",1
"UniqueSampleID","20260527_XZ_GG_73",1
"UniqueSampleID","20260527_XZ_GG_74",1
"UniqueSampleID","20260527_XZ_GG_75",1
"UniqueSampleID","20260527_XZ_GG_76",1
"UniqueSampleID","20260527_XZ_GG_77",1
"UniqueSampleID","20260527_XZ_GG_78",1
"UniqueSampleID","20260527_XZ_GG_79",1
"UniqueSampleID","20260527_XZ_GG_8",1
"UniqueSampleID","20260527_XZ_GG_80",1
"UniqueSampleID","20260527_XZ_GG_81",1
"UniqueSampleID","20260527_XZ_GG_82",1
"UniqueSampleID","20260527_XZ_GG_83",1
"UniqueSampleID","20260527_XZ_GG_84",1
"UniqueSampleID","20260527_XZ_GG_85",1
"UniqueSampleID","20260527_XZ_GG_86",1
"UniqueSampleID","20260527_XZ_GG_87",1
"UniqueSampleID","20260527_XZ_GG_88",1
"UniqueSampleID","20260527_XZ_GG_89",1
"UniqueSampleID","20260527_XZ_GG_9",1
"UniqueSampleID","20260527_XZ_GG_92",1
"UniqueSampleID","20260527_XZ_GG_93",1
"UniqueSampleID","20260527_XZ_GG_94",1
"UniqueSampleID","20260527_XZ_GG_95",1
"UniqueSampleID","20260527_XZ_GG_96",1
"UniqueSampleID","20260527_XZ_GG_97",1
"UniqueSampleID","20260527_XZ_GG_98",1
"UniqueSampleID","20260527_XZ_GG_99",1
"UniqueSampleID","20260717_GZ_TH_1",1
"UniqueSampleID","20260717_GZ_TH_10",1
"UniqueSampleID","20260717_GZ_TH_100",1
"UniqueSampleID","20260717_GZ_TH_101",1
"UniqueSampleID","20260717_GZ_TH_102",1
"UniqueSampleID","20260717_GZ_TH_103",1
"UniqueSampleID","20260717_GZ_TH_104",1
"UniqueSampleID","20260717_GZ_TH_106",1
"UniqueSampleID","20260717_GZ_TH_107",1
"UniqueSampleID","20260717_GZ_TH_108",1
"UniqueSampleID","20260717_GZ_TH_109",1
"UniqueSampleID","20260717_GZ_TH_11",1
"UniqueSampleID","20260717_GZ_TH_110",1
"UniqueSampleID","20260717_GZ_TH_111",1
"UniqueSampleID","20260717_GZ_TH_112",1
"UniqueSampleID","20260717_GZ_TH_114",1
"UniqueSampleID","20260717_GZ_TH_115",1
"UniqueSampleID","20260717_GZ_TH_117",1
"UniqueSampleID","20260717_GZ_TH_118",1
"UniqueSampleID","20260717_GZ_TH_119",1
"UniqueSampleID","20260717_GZ_TH_12",1
"UniqueSampleID","20260717_GZ_TH_120",1
"UniqueSampleID","20260717_GZ_TH_121",1
"UniqueSampleID","20260717_GZ_TH_122",1
"UniqueSampleID","20260717_GZ_TH_123",1
"UniqueSampleID","20260717_GZ_TH_124",1
"UniqueSampleID","20260717_GZ_TH_125",1
"UniqueSampleID","20260717_GZ_TH_126",1
"UniqueSampleID","20260717_GZ_TH_128",1
"UniqueSampleID","20260717_GZ_TH_129",1
"UniqueSampleID","20260717_GZ_TH_13",1
"UniqueSampleID","20260717_GZ_TH_131",1
"UniqueSampleID","20260717_GZ_TH_132",1
"UniqueSampleID","20260717_GZ_TH_133",1
"UniqueSampleID","20260717_GZ_TH_134",1
"UniqueSampleID","20260717_GZ_TH_137",1
"UniqueSampleID","20260717_GZ_TH_138",1
"UniqueSampleID","20260717_GZ_TH_14",1
"UniqueSampleID","20260717_GZ_TH_143",1
"UniqueSampleID","20260717_GZ_TH_144",1
"UniqueSampleID","20260717_GZ_TH_147",1
"UniqueSampleID","20260717_GZ_TH_148",1
"UniqueSampleID","20260717_GZ_TH_149",1
"UniqueSampleID","20260717_GZ_TH_15",1
"UniqueSampleID","20260717_GZ_TH_150",1
"UniqueSampleID","20260717_GZ_TH_16",1
"UniqueSampleID","20260717_GZ_TH_17",1
"UniqueSampleID","20260717_GZ_TH_18",1
"UniqueSampleID","20260717_GZ_TH_19",1
"UniqueSampleID","20260717_GZ_TH_2",1
"UniqueSampleID","20260717_GZ_TH_20",1
"UniqueSampleID","20260717_GZ_TH_21",1
"UniqueSampleID","20260717_GZ_TH_22",1
"UniqueSampleID","20260717_GZ_TH_23",1
"UniqueSampleID","20260717_GZ_TH_24",1
"UniqueSampleID","20260717_GZ_TH_25",1
"UniqueSampleID","20260717_GZ_TH_26",1
"UniqueSampleID","20260717_GZ_TH_27",1
"UniqueSampleID","20260717_GZ_TH_28",1
"UniqueSampleID","20260717_GZ_TH_29",1
"UniqueSampleID","20260717_GZ_TH_3",1
"UniqueSampleID","20260717_GZ_TH_30",1
"UniqueSampleID","20260717_GZ_TH_31",1
"UniqueSampleID","20260717_GZ_TH_32",1
"UniqueSampleID","20260717_GZ_TH_33",1
"UniqueSampleID","20260717_GZ_TH_35",1
"UniqueSampleID","20260717_GZ_TH_36",1
