"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status"
"P57737","CORO7","Coronin-7","CORO7_HUMAN",4.46977547399211,0.0072727272727272,"100605.12",53,153,0.34640522875817,56,186,0.301075268817204,58,176,0.329545454545455,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0284701857282502,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P57764","GSDMD","Gasdermin-D","GSDMD_HUMAN",0.856595011650575,0.006765899864682,"52801.04",47,153,0.30718954248366,57,186,0.306451612903226,42,176,0.238636363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0678152492668622,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P58107","EPPK1","Epiplakin","EPIPL_HUMAN",2.41803063589728,0.0073810825587752,"555658.14",74,153,0.483660130718954,83,186,0.446236559139785,68,176,0.386363636363636,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0598729227761486,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P58166","INHBE","Inhibin beta E chain","INHBE_HUMAN",0.550016752288384,0.0016233766233766,"38561.36",153,153,1,186,186,1,175,176,0.994318181818182,TRUE,"High_vs_Low",-0.116977569576859,0.356175022760226,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.00568181818181823,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P58335","ANTXR2","Anthrax toxin receptor 2","ANTR2_HUMAN",0.698777018086908,0.0040983606557377,"53666.17",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.0805428443131699,0.548291326077584,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P58546","MTPN","Myotrophin","MTPN_HUMAN",1.26068290765481,0.0040983606557377,"12894.78",140,153,0.915032679738562,165,186,0.887096774193548,155,176,0.880681818181818,TRUE,"High_vs_Low",0.116015222685553,0.659010701223609,-0.0571031114055564,1,"ok","ok",-0.00641495601173014,FALSE,FALSE,"Neither",TRUE,"tested"
"P59768","GNG2","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2","GBG2_HUMAN",0.59388304941497,0.0072727272727272,"7850.14",142,153,0.928104575163399,173,186,0.93010752688172,139,176,0.789772727272727,TRUE,"High_vs_Low",-0.104535780367362,0.515232341687234,-1.26340635147181,0.0978343472836936,"ok","ok",-0.140334799608993,FALSE,FALSE,"Neither",TRUE,"tested"
"P59780","AP3S2","AP-3 complex subunit sigma-2","AP3S2_HUMAN",1.10083243141055,0.0073810825587752,"22017.43",35,153,0.228758169934641,47,186,0.252688172043011,32,176,0.181818181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0708699902248289,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P59998","ARPC4","Actin-related protein 2/3 complex subunit 4","ARPC4_HUMAN",2.04904128422002,0.0040983606557377,"19667.01",153,153,1,186,186,1,175,176,0.994318181818182,TRUE,"High_vs_Low",0.0372327828563606,0.913032818362403,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.00568181818181823,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P60033","CD81","CD81 antigen","CD81_HUMAN",0.581334847784379,0.0040983606557377,"25809.4",151,153,0.986928104575163,183,186,0.983870967741935,171,176,0.971590909090909,TRUE,"High_vs_Low",-0.245966667528393,0.0401338173643078,-0.495047491277663,1,"ok","ok",-0.0122800586510264,TRUE,FALSE,"Abundance-only",TRUE,"tested"
"P60174","TPI1","Triosephosphate isomerase","TPIS_HUMAN",1.30773673069321,0.0040983606557377,"26669.48",142,153,0.928104575163399,172,186,0.924731182795699,149,176,0.846590909090909,TRUE,"High_vs_Low",-0.0380173876930767,0.898007198752643,-0.855234145205399,0.500733797285339,"ok","ok",-0.0781402737047898,FALSE,FALSE,"Neither",TRUE,"tested"
"P60228","EIF3E","Eukaryotic translation initiation factor 3 subunit E","EIF3E_HUMAN",0.929679709267209,0.0072727272727272,"52220.81",69,153,0.450980392156863,78,186,0.419354838709677,70,176,0.397727272727273,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0216275659824047,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P60520","GABARAPL2","Gamma-aminobutyric acid receptor-associated protein-like 2","GBRL2_HUMAN",0.59835853968637,0.0072727272727272,"13666.83",134,153,0.875816993464052,161,186,0.865591397849462,143,176,0.8125,TRUE,"High_vs_Low",-0.196482089126331,0.224333182989814,-0.454048293203801,0.800018488498527,"ok","ok",-0.0530913978494624,FALSE,FALSE,"Neither",TRUE,"tested"
"P60660","MYL6","Myosin light polypeptide 6","MYL6_HUMAN",2.40673822401576,0.0058910162002945,"16930.05",153,153,1,186,186,1,175,176,0.994318181818182,TRUE,"High_vs_Low",0.128520755454794,0.689206469390938,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.00568181818181823,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P60709","ACTB","Actin, cytoplasmic 1","ACTB_HUMAN",1.99479761640578,0.0016233766233766,"41736.73",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",0.0805035080329777,0.794455448911892,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P60842","EIF4A1","Eukaryotic initiation factor 4A-I","IF4A1_HUMAN",1.60296013567823,0.0048740861088545,"46153.93",149,153,0.973856209150327,182,186,0.978494623655914,171,176,0.971590909090909,TRUE,"High_vs_Low",0.0153099877322953,0.966773238179425,-0.453004113086529,1,"ok","ok",-0.00690371456500494,FALSE,FALSE,"Neither",TRUE,"tested"
"P60866","RPS20","Small ribosomal subunit protein uS10","RS20_HUMAN",0.791432345903621,0.0072727272727272,"13372.71",81,153,0.529411764705882,91,186,0.489247311827957,74,176,0.420454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0687927663734115,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P60891","PRPS1","Ribose-phosphate pyrophosphokinase 1","PRPS1_HUMAN",0.905494852994565,0.0016233766233766,"34834.23",153,153,1,185,186,0.994623655913978,173,176,0.982954545454545,TRUE,"High_vs_Low",-0.146422796628626,0.463461511717896,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.0116691104594331,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P60900","PSMA6","Proteasome subunit alpha type-6","PSA6_HUMAN",0.829413498403409,0.0016233766233766,"27399.45",143,153,0.934640522875817,171,186,0.919354838709677,157,176,0.892045454545455,TRUE,"High_vs_Low",-0.00341915989401453,0.991447696932297,-0.427429224253822,0.994130358632801,"ok","ok",-0.0273093841642228,FALSE,FALSE,"Neither",TRUE,"tested"
"P60903","S100A10","Protein S100-A10","S10AA_HUMAN",0.620241722226255,0.0072727272727272,"11203.1",131,153,0.856209150326797,154,186,0.827956989247312,147,176,0.835227272727273,TRUE,"High_vs_Low",-0.136908589225587,0.419068566568299,0.00261761289553147,1,"ok","ok",0.00727028347996084,FALSE,FALSE,"Neither",TRUE,"tested"
"P60953","CDC42","Cell division control protein 42 homolog","CDC42_HUMAN",0.92970438584411,0.0016233766233766,"21258.6",153,153,1,186,186,1,175,176,0.994318181818182,TRUE,"High_vs_Low",-0.0998378486370886,0.535976275249761,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.00568181818181823,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P60981","DSTN","Destrin","DEST_HUMAN",1.35375887867553,0.0016233766233766,"18505.72",102,153,0.666666666666667,134,186,0.720430107526882,115,176,0.653409090909091,TRUE,"High_vs_Low",,,-0.326314857328366,0.857783835978054,"ok","ok",-0.0670210166177908,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P60985","KRTDAP","Keratinocyte differentiation-associated protein","KTDAP_HUMAN",0.724665577971842,0.0040983606557377,"11049.77",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.285494087900537,0.0568296516870744,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P61006","RAB8A","Ras-related protein Rab-8A","RAB8A_HUMAN",1.21846121274049,0.0072727272727272,"23668.2",147,153,0.96078431372549,179,186,0.962365591397849,165,176,0.9375,TRUE,"High_vs_Low",0.0045903624638548,0.986226157124641,-0.445656364278929,1,"ok","ok",-0.0248655913978495,FALSE,FALSE,"Neither",TRUE,"tested"
"P61009","SPCS3","Signal peptidase complex subunit 3","SPCS3_HUMAN",1.22274873256889,0.0072727272727272,"20313.4",29,153,0.189542483660131,37,186,0.198924731182796,39,176,0.221590909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0226661779081134,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61011","SRP54","Signal recognition particle subunit SRP54","SRP54_HUMAN",1.75888296401942,0.0080321285140562,"55704.71",15,153,0.0980392156862745,18,186,0.0967741935483871,22,176,0.125,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0282258064516129,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61018","RAB4B","Ras-related protein Rab-4B","RAB4B_HUMAN",0.813771123102993,0.0040983606557377,"23586.72",92,153,0.601307189542484,113,186,0.60752688172043,99,176,0.5625,TRUE,"High_vs_Low",,,-0.110155437394916,1,"ok","ok",-0.0450268817204301,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61019","RAB2A","Ras-related protein Rab-2A","RAB2A_HUMAN",1.29004180022403,0.0016233766233766,"23545.55",127,153,0.830065359477124,163,186,0.876344086021505,149,176,0.846590909090909,TRUE,"High_vs_Low",-0.00711348306993198,0.986226157124641,-0.249343862971977,1,"ok","ok",-0.0297531769305963,FALSE,FALSE,"Neither",TRUE,"tested"
"P61020","RAB5B","Ras-related protein Rab-5B","RAB5B_HUMAN",0.721894493344926,0.0016233766233766,"23706.8",141,153,0.92156862745098,172,186,0.924731182795699,154,176,0.875,TRUE,"High_vs_Low",-0.0641904456848907,0.785416375010301,-0.518847011935846,0.857783835978054,"ok","ok",-0.0497311827956989,FALSE,FALSE,"Neither",TRUE,"tested"
"P61026","RAB10","Ras-related protein Rab-10","RAB10_HUMAN",1.26511511534347,0.0072727272727272,"22540.93",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.186767909817897,0.600090036277494,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P61073","CXCR4","C-X-C chemokine receptor type 4","CXCR4_HUMAN",0.904729954813819,0.0073810825587752,"39745.51",26,153,0.169934640522876,28,186,0.150537634408602,28,176,0.159090909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.00855327468230693,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61077","UBE2D3","Ubiquitin-conjugating enzyme E2 D3","UB2D3_HUMAN",1.21828211941932,0.0040983606557377,"16687.16",79,153,0.516339869281046,90,186,0.483870967741935,92,176,0.522727272727273,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0388563049853372,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61081","UBE2M","NEDD8-conjugating enzyme Ubc12","UBC12_HUMAN",2.17984911633085,0.0072727272727272,"20899.97",49,153,0.320261437908497,58,186,0.311827956989247,50,176,0.284090909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0277370478983382,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61086","UBE2K","Ubiquitin-conjugating enzyme E2 K","UBE2K_HUMAN",1.13514100455827,0.0073810825587752,"22406.65",69,153,0.450980392156863,94,186,0.505376344086022,83,176,0.471590909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0337854349951124,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61088","UBE2N","Ubiquitin-conjugating enzyme E2 N","UBE2N_HUMAN",1.07599227843029,0.0016233766233766,"17137.82",146,153,0.954248366013072,171,186,0.919354838709677,159,176,0.903409090909091,TRUE,"High_vs_Low",0.0425988059722648,0.884518014928831,-0.209560202935147,1,"ok","ok",-0.0159457478005864,FALSE,FALSE,"Neither",TRUE,"tested"
"P61106","RAB14","Ras-related protein Rab-14","RAB14_HUMAN",1.49702845329468,0.0016233766233766,"23896.94",149,153,0.973856209150327,184,186,0.989247311827957,173,176,0.982954545454545,TRUE,"High_vs_Low",-0.164391889434327,0.360196964255326,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.00629276637341158,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P61158","ACTR3","Actin-related protein 3","ARP3_HUMAN",1.80789058844522,0.0072727272727272,"47371.17",151,153,0.986928104575163,181,186,0.973118279569892,169,176,0.960227272727273,TRUE,"High_vs_Low",-0.0783070052876349,0.768891268269375,-0.423971205630217,1,"ok","ok",-0.0128910068426198,FALSE,FALSE,"Neither",TRUE,"tested"
"P61160","ACTR2","Actin-related protein 2","ARP2_HUMAN",1.86378576155659,0.0040983606557377,"44760.78",152,153,0.993464052287582,184,186,0.989247311827957,170,176,0.965909090909091,TRUE,"High_vs_Low",0.044421208771146,0.898751933030557,-0.997889258632453,0.961318282067914,"ok","ok",-0.0233382209188661,FALSE,FALSE,"Neither",TRUE,"tested"
"P61163","ACTR1A","Alpha-centractin","ACTZ_HUMAN",4.69115703587042,0.0073810825587752,"42613.74",61,153,0.398692810457516,69,186,0.370967741935484,70,176,0.397727272727273,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0267595307917888,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61201","COPS2","COP9 signalosome complex subunit 2","CSN2_HUMAN",2.42969649253351,0.0030581039755351,"51596.68",97,153,0.633986928104575,123,186,0.661290322580645,107,176,0.607954545454545,TRUE,"High_vs_Low",,,-0.206360963814424,1,"ok","ok",-0.0533357771260997,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61221","ABCE1","ATP-binding cassette sub-family E member 1","ABCE1_HUMAN",0.897211143343779,0.0073810825587752,"67314.33",29,153,0.189542483660131,40,186,0.21505376344086,40,176,0.227272727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.012218963831867,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61224","RAP1B","Ras-related protein Rap-1b","RAP1B_HUMAN",1.7009474837975,0.0016233766233766,"20824.78",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.0524843119528082,0.851685285726965,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P61225","RAP2B","Ras-related protein Rap-2b","RAP2B_HUMAN",0.726204225133356,0.0040983606557377,"20504.35",150,153,0.980392156862745,180,186,0.967741935483871,169,176,0.960227272727273,TRUE,"High_vs_Low",-0.0958699409557759,0.712674645005798,-0.133884715559753,1,"ok","ok",-0.00751466275659829,FALSE,FALSE,"Neither",TRUE,"tested"
"P61247","RPS3A","Small ribosomal subunit protein eS1","RS3A_HUMAN",1.37408473639311,0.0073810825587752,"29944.91",73,153,0.477124183006536,78,186,0.419354838709677,67,176,0.380681818181818,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0386730205278593,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61254;Q9UNX3","RPL26;RPL26L1","Large ribosomal subunit protein uL24;Ribosomal protein uL24-like","RL26_HUMAN;RL26L_HUMAN",2.95725981048708,0.0073810825587752,"17258.21;17256.23",44,153,0.287581699346405,49,186,0.263440860215054,51,176,0.289772727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0263318670576735,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61313","RPL15","Large ribosomal subunit protein eL15","RL15_HUMAN",0.980510415511854,0.0073810825587752,"24146.07",64,153,0.418300653594771,86,186,0.462365591397849,73,176,0.414772727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0475928641251221,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61353","RPL27","Large ribosomal subunit protein eL27","RL27_HUMAN",0.920891020461486,0.0073810825587752,"15797.72",93,153,0.607843137254902,112,186,0.602150537634409,108,176,0.613636363636364,TRUE,"High_vs_Low",,,0.0597935108776414,1,"ok","ok",0.011485826001955,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61421","ATP6V0D1","V-type proton ATPase subunit d 1","VA0D1_HUMAN",0.95994224448848,0.0072727272727272,"40329.09",106,153,0.69281045751634,119,186,0.639784946236559,115,176,0.653409090909091,TRUE,"High_vs_Low",,,0.115413440770814,1,"ok","ok",0.0136241446725318,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61513","RPL37A","Large ribosomal subunit protein eL43","RL37A_HUMAN",1.60321486857814,0.0073810825587752,"10275.25",34,153,0.222222222222222,58,186,0.311827956989247,40,176,0.227272727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.08455522971652,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61586","RHOA","Transforming protein RhoA","RHOA_HUMAN",0.808321770650189,0.0072727272727272,"21768.12",149,153,0.973856209150327,185,186,0.994623655913978,170,176,0.965909090909091,TRUE,"High_vs_Low",-0.172186174384594,0.324363112848529,-1.79543539032179,0.749749947099604,"ok","ok",-0.0287145650048876,FALSE,FALSE,"Neither",TRUE,"tested"
"P61601","NCALD","Neurocalcin-delta","NCALD_HUMAN",1.70017724029082,0.0078146052277014,"22245.23",0,153,0,4,186,0.021505376344086,0,176,0,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.021505376344086,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61604","HSPE1","10 kDa heat shock protein, mitochondrial","CH10_HUMAN",1.53055791806069,0.0073810825587752,"10931.69",131,153,0.856209150326797,153,186,0.82258064516129,138,176,0.784090909090909,TRUE,"High_vs_Low",-0.227510901804322,0.599325577812779,-0.16412610991827,1,"ok","ok",-0.0384897360703813,FALSE,FALSE,"Neither",TRUE,"tested"
"P61626","LYZ","Lysozyme C","LYSC_HUMAN",0.652479139689388,0.0058910162002945,"16537.01",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.072824204912779,0.656923773858211,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P61758","VBP1","Prefoldin subunit 3","PFD3_HUMAN",0.954782077828409,0.0073810825587752,"22625.89",23,153,0.150326797385621,28,186,0.150537634408602,38,176,0.215909090909091,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0653714565004888,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61764","STXBP1","Syntaxin-binding protein 1","STXB1_HUMAN",1.43512717943883,0.0073810825587752,"67568.71",30,153,0.196078431372549,36,186,0.193548387096774,43,176,0.244318181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0507697947214076,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61769","B2M","Beta-2-microglobulin","B2MG_HUMAN",0.633225674695304,0.0040983606557377,"13714.56",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.187769939574334,0.151587504215158,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P61803","DAD1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1","DAD1_HUMAN",1.24349672880169,0.0073810825587752,"12496.71",15,153,0.0980392156862745,25,186,0.134408602150538,26,176,0.147727272727273,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0133186705767351,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61923","COPZ1","Coatomer subunit zeta-1","COPZ1_HUMAN",1.07340187961276,0.0073810825587752,"20198.22",52,153,0.339869281045752,80,186,0.43010752688172,69,176,0.392045454545455,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0380620723362659,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61952","GNG11","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11","GBG11_HUMAN",1.33764298552236,0.0073810825587752,"8480.77",97,153,0.633986928104575,136,186,0.731182795698925,115,176,0.653409090909091,TRUE,"High_vs_Low",,,-0.353085730094584,0.806389397491397,"ok","ok",-0.0777737047898338,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61960","UFM1","Ubiquitin-fold modifier 1","UFM1_HUMAN",0.835698471568474,0.0073810825587752,"9117.58",101,153,0.660130718954248,115,186,0.618279569892473,101,176,0.573863636363636,TRUE,"High_vs_Low",,,-0.142173557506351,1,"ok","ok",-0.0444159335288368,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61970","NUTF2","Nuclear transport factor 2","NTF2_HUMAN",0.684800960537221,0.0040983606557377,"14478.48",87,153,0.568627450980392,114,186,0.612903225806452,95,176,0.539772727272727,TRUE,"High_vs_Low",,,-0.246701650345342,1,"ok","ok",-0.0731304985337243,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P61978","HNRNPK","Heterogeneous nuclear ribonucleoprotein K","HNRPK_HUMAN",1.25966509411082,0.0016233766233766,"50976.24",142,153,0.928104575163399,177,186,0.951612903225806,165,176,0.9375,TRUE,"High_vs_Low",0.0106408700889933,0.982588442800485,-0.27375088458661,1,"ok","ok",-0.0141129032258065,FALSE,FALSE,"Neither",TRUE,"tested"
"P61981","YWHAG","14-3-3 protein gamma","1433G_HUMAN",1.86456336476618,0.0040983606557377,"28302.59",141,153,0.92156862745098,173,186,0.93010752688172,155,176,0.880681818181818,TRUE,"High_vs_Low",0.0371001392542567,0.920982091123188,-0.593273222407824,0.771186435005632,"ok","ok",-0.0494257086999021,FALSE,FALSE,"Neither",TRUE,"tested"
"P62081","RPS7","Small ribosomal subunit protein eS7","RS7_HUMAN",1.51078664917363,0.0040983606557377,"22126.85",131,153,0.856209150326797,154,186,0.827956989247312,138,176,0.784090909090909,TRUE,"High_vs_Low",-0.0316953529671151,0.926976839290615,-0.330066567833548,0.953604871738551,"ok","ok",-0.0438660801564028,FALSE,FALSE,"Neither",TRUE,"tested"
"P62136","PPP1CA","Serine/threonine-protein phosphatase PP1-alpha catalytic subunit","PP1A_HUMAN",1.2781331469288,0.0040983606557377,"37512.07",131,153,0.856209150326797,155,186,0.833333333333333,143,176,0.8125,TRUE,"High_vs_Low",-0.300191872585164,0.140784690592287,-0.0802357933623783,1,"ok","ok",-0.0208333333333334,FALSE,FALSE,"Neither",TRUE,"tested"
"P62140","PPP1CB","Serine/threonine-protein phosphatase PP1-beta catalytic subunit","PP1B_HUMAN",1.66918328153525,0.0073810825587752,"37186.83",76,153,0.496732026143791,91,186,0.489247311827957,94,176,0.534090909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0448435972629521,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P62191","PSMC1","26S proteasome regulatory subunit 4","PRS4_HUMAN",5.10221812625226,0.0040983606557377,"49184.51",135,153,0.882352941176471,167,186,0.897849462365591,146,176,0.829545454545455,TRUE,"High_vs_Low",-0.163829290101098,0.629191946925355,-0.572092479502676,0.69140584938384,"ok","ok",-0.0683040078201368,FALSE,FALSE,"Neither",TRUE,"tested"
"P62195","PSMC5","26S proteasome regulatory subunit 8","PRS8_HUMAN",1.03012382178288,0.0016233766233766,"45626",144,153,0.941176470588235,173,186,0.93010752688172,159,176,0.903409090909091,TRUE,"High_vs_Low",-0.0941382381248088,0.74836488604986,-0.340191794748038,1,"ok","ok",-0.0266984359726294,FALSE,FALSE,"Neither",TRUE,"tested"
"P62241","RPS8","Small ribosomal subunit protein eS8","RS8_HUMAN",6.44151399917204,0.0016233766233766,"24205.18",118,153,0.77124183006536,131,186,0.704301075268817,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.718135843695864,0.287203871782773,"ok","ok",-0.147482893450635,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P62244","RPS15A","Small ribosomal subunit protein uS8","RS15A_HUMAN",1.99679658892745,0.0073810825587752,"14839.5",83,153,0.542483660130719,106,186,0.56989247311828,92,176,0.522727272727273,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0471652003910069,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P62249","RPS16","Small ribosomal subunit protein uS9","RS16_HUMAN",0.96643143402576,0.0073810825587752,"16445.31",104,153,0.679738562091503,132,186,0.709677419354839,116,176,0.659090909090909,TRUE,"High_vs_Low",,,-0.192793583770949,1,"ok","ok",-0.0505865102639297,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P62256","UBE2H","Ubiquitin-conjugating enzyme E2 H","UBE2H_HUMAN",0.754241712669131,0.0073810825587752,"20655.16",40,153,0.261437908496732,58,186,0.311827956989247,64,176,0.363636363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0518084066471163,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P62258","YWHAE","14-3-3 protein epsilon","1433E_HUMAN",1.40251098323587,0.0016233766233766,"29173.89",152,153,0.993464052287582,186,186,1,175,176,0.994318181818182,TRUE,"High_vs_Low",-0.104333595775294,0.599325577812779,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.00568181818181823,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P62263","RPS14","Small ribosomal subunit protein uS11","RS14_HUMAN",2.06819902461001,0.0073810825587752,"16272.7",72,153,0.470588235294118,84,186,0.451612903225806,88,176,0.5,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0483870967741936,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P62266","RPS23","Small ribosomal subunit protein uS12","RS23_HUMAN",0.78303201425823,0.0073810825587752,"15807.55",65,153,0.42483660130719,85,186,0.456989247311828,75,176,0.426136363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0308528836754643,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P62269","RPS18","Small ribosomal subunit protein uS13","RS18_HUMAN",1.11599752295299,0.0073810825587752,"17718.67",84,153,0.549019607843137,96,186,0.516129032258065,86,176,0.488636363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0274926686217009,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P62277","RPS13","Small ribosomal subunit protein uS15","RS13_HUMAN",0.95168326866309,0.0073810825587752,"17222.3",90,153,0.588235294117647,104,186,0.559139784946237,91,176,0.517045454545455,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0420943304007819,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P62280","RPS11","Small ribosomal subunit protein uS17","RS11_HUMAN",2.33374957112263,0.0073810825587752,"18430.72",50,153,0.326797385620915,64,186,0.344086021505376,52,176,0.295454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0486314760508309,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
