"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status"
"P31930","UQCRC1","Cytochrome b-c1 complex subunit 1, mitochondrial","QCR1_HUMAN",2.31048450449021,0.0073810825587752,"52645.81",36,153,0.235294117647059,52,186,0.279569892473118,38,176,0.215909090909091,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0193850267379679,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P31939","ATIC","Bifunctional purine biosynthesis protein ATIC","PUR9_HUMAN",0.952536307713282,0.0016233766233766,"64615.87",136,153,0.888888888888889,162,186,0.870967741935484,150,176,0.852272727272727,TRUE,"High_vs_Control",-0.0538909326530694,0.922043599037139,-0.336537792271362,1,"ok","ok",-0.0366161616161615,FALSE,FALSE,"Neither",TRUE,"tested"
"P31942","HNRNPH3","Heterogeneous nuclear ribonucleoprotein H3","HNRH3_HUMAN",2.03872762030964,0.006765899864682,"36926.49",48,153,0.313725490196078,59,186,0.317204301075269,52,176,0.295454545454545,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.018270944741533,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P31943","HNRNPH1","Heterogeneous nuclear ribonucleoprotein H","HNRH1_HUMAN",1.70905661194274,0.0072727272727272,"49229.46",99,153,0.647058823529412,102,186,0.548387096774194,102,176,0.579545454545455,TRUE,"High_vs_Control",,,-0.318484583232207,0.834096945435679,"ok","ok",-0.0675133689839572,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P31944","CASP14","Caspase-14","CASPE_HUMAN",1.02898784604602,0.0030581039755351,"27679.51",151,153,0.986928104575163,178,186,0.956989247311828,165,176,0.9375,TRUE,"High_vs_Control",-0.12260644036154,0.740811222486149,-1.56780626727801,0.628285610805968,"ok","ok",-0.0494281045751634,FALSE,FALSE,"Neither",TRUE,"tested"
"P31946","YWHAB","14-3-3 protein beta/alpha","1433B_HUMAN",1.46755454519058,0.0016233766233766,"28082.39",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.038539866886099,0.941132329147381,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P31947","SFN","14-3-3 protein sigma","1433S_HUMAN",4.22807565484244,0.0073810825587752,"27774.06",70,153,0.457516339869281,70,186,0.376344086021505,69,176,0.392045454545455,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0654708853238265,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P31948","STIP1","Stress-induced-phosphoprotein 1","STIP1_HUMAN",1.04578300780333,0.0016233766233766,"62639.25",153,153,1,183,186,0.983870967741935,171,176,0.971590909090909,TRUE,"High_vs_Control",0.00568170640747567,0.989713363342431,,,"full_model_separation_no_finite_MLE","full_model_separation_no_finite_MLE",-0.0284090909090909,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P31949","S100A11","Protein S100-A11","S10AB_HUMAN",1.529298682388,0.0072727272727272,"11740.44",151,153,0.986928104575163,181,186,0.973118279569892,168,176,0.954545454545455,TRUE,"High_vs_Control",-0.0311645309515054,0.943292483195312,-1.2787609076334,0.74123289450126,"ok","ok",-0.0323826500297089,FALSE,FALSE,"Neither",TRUE,"tested"
"P32004","L1CAM","Neural cell adhesion molecule L1","L1CAM_HUMAN",0.836919198040407,0.0016233766233766,"140002.79",146,153,0.954248366013072,175,186,0.940860215053763,161,176,0.914772727272727,TRUE,"High_vs_Control",-0.236589506396558,0.450190360675758,-0.615610745717802,0.900823039687814,"ok","ok",-0.0394756387403447,FALSE,FALSE,"Neither",TRUE,"tested"
"P32019","INPP5B","Type II inositol 1,4,5-trisphosphate 5-phosphatase","I5P2_HUMAN",0.928253804510406,0.0073810825587752,"112852.13",90,153,0.588235294117647,129,186,0.693548387096774,126,176,0.715909090909091,TRUE,"High_vs_Control",,,0.557810679809337,0.543784270045502,"ok","ok",0.127673796791444,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P32119","PRDX2","Peroxiredoxin-2","PRDX2_HUMAN",1.1557863983109,0.0016233766233766,"21891.92",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.12054389283575,0.807574991261387,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P32121","ARRB2","Beta-arrestin-2","ARRB2_HUMAN",1.43951599945129,0.0073810825587752,"46105.77",21,153,0.137254901960784,23,186,0.123655913978495,19,176,0.107954545454545,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0293003565062389,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P32189","GK","Glycerol kinase","GLPK_HUMAN",7.05659623261898,0.0072727272727272,"61244.63",31,153,0.202614379084967,36,186,0.193548387096774,38,176,0.215909090909091,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0132947118241236,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P32321","DCTD","Deoxycytidylate deaminase","DCTD_HUMAN",1.34813114495266,0.0073810825587752,"20016",22,153,0.143790849673203,18,186,0.0967741935483871,19,176,0.107954545454545,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0358363042186571,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P32455","GBP1","Guanylate-binding protein 1","GBP1_HUMAN",3.39757397248131,0.0058910162002945,"67930.73",76,153,0.496732026143791,91,186,0.489247311827957,71,176,0.403409090909091,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0933229352347,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P32942","ICAM3","Intercellular adhesion molecule 3","ICAM3_HUMAN",0.53163978326857,0.0040983606557377,"59540.78",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.235315425548245,0.258327744071429,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P32969","RPL9P9","Large ribosomal subunit protein uL6","RL9_HUMAN",1.38841299067706,0.0073810825587752,"21863.41",72,153,0.470588235294118,95,186,0.510752688172043,71,176,0.403409090909091,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0671791443850268,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P33121","ACSL1","Long-chain-fatty-acid--CoA ligase 1","ACSL1_HUMAN",0.646709396419216,0.0073810825587752,"77943.33",65,153,0.42483660130719,99,186,0.532258064516129,73,176,0.414772727272727,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0100638740344622,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P33151","CDH5","Cadherin-5","CADH5_HUMAN",0.531336584569542,0.0040983606557377,"87528.41",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.134933918244149,0.555291396624415,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P33176","KIF5B","Kinesin-1 heavy chain","KINH_HUMAN",1.34483244224451,0.0072727272727272,"109684.86",73,153,0.477124183006536,99,186,0.532258064516129,83,176,0.471590909090909,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.00553327391562686,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P33241","LSP1","Lymphocyte-specific protein 1","LSP1_HUMAN",1.99720455928968,0.0073810825587752,"37191.58",101,153,0.660130718954248,111,186,0.596774193548387,98,176,0.556818181818182,TRUE,"High_vs_Control",,,-0.420952076548541,0.682958677232745,"ok","ok",-0.103312537136067,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P33316","DUT","Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial","DUT_HUMAN",1.07361906728997,0.0073810825587752,"26563.24",6,153,0.0392156862745098,10,186,0.0537634408602151,12,176,0.0681818181818182,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0289661319073084,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P33908","MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN",0.501257697765096,0.0040983606557377,"72968.53",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.0436127253034542,0.874443897283639,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P33992","MCM5","DNA replication licensing factor MCM5","MCM5_HUMAN",1.48635979103622,0.0073810825587752,"82285.51",27,153,0.176470588235294,37,186,0.198924731182796,34,176,0.193181818181818,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.016711229946524,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P34096","RNASE4","Ribonuclease 4","RNAS4_HUMAN",0.643402767677525,0.0040983606557377,"16840.47",94,153,0.61437908496732,134,186,0.720430107526882,107,176,0.607954545454545,TRUE,"High_vs_Control",,,0.011563084944048,1,"ok","ok",-0.00642453951277488,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P34896","SHMT1","Serine hydroxymethyltransferase, cytosolic","GLYC_HUMAN",1.56846876429635,0.0073810825587752,"53082.63",27,153,0.176470588235294,24,186,0.129032258064516,20,176,0.113636363636364,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0628342245989305,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P34897","SHMT2","Serine hydroxymethyltransferase, mitochondrial","GLYM_HUMAN",1.13201056040568,0.0073810825587752,"55992.97",51,153,0.333333333333333,57,186,0.306451612903226,55,176,0.3125,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0208333333333333,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P34913","EPHX2","Bifunctional epoxide hydrolase 2","HYES_HUMAN",0.868449358859509,0.0073810825587752,"62615.74",24,153,0.156862745098039,39,186,0.209677419354839,32,176,0.181818181818182,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0249554367201426,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P34932","HSPA4","Heat shock 70 kDa protein 4","HSP74_HUMAN",0.892345912040544,0.0016233766233766,"94330.92",143,153,0.934640522875817,171,186,0.919354838709677,163,176,0.926136363636364,TRUE,"High_vs_Control",0.0500483815780388,0.908330602687936,-0.118414011767739,1,"ok","ok",-0.00850415923945336,FALSE,FALSE,"Neither",TRUE,"tested"
"P34949","MPI","Mannose-6-phosphate isomerase","MPI_HUMAN",0.977444208459881,0.0073810825587752,"46655.89",40,153,0.261437908496732,46,186,0.247311827956989,50,176,0.284090909090909,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0226530005941771,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35030","PRSS3","Trypsin-3","TRY3_HUMAN",0.534722538463098,0.006765899864682,"32528.83",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.120301411545171,0.56085645246921,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35052","GPC1","Glypican-1","GPC1_HUMAN",0.497714804678996,0.0016233766233766,"61680.22",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.126641007502308,0.487735152973961,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35080","PFN2","Profilin-2","PROF2_HUMAN",1.48515953890003,0.0073810825587752,"15046.23",20,153,0.130718954248366,19,186,0.102150537634409,15,176,0.0852272727272727,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0454916815210933,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35232","PHB1","Prohibitin 1","PHB1_HUMAN",1.81592218053118,0.0058910162002945,"29804.1",80,153,0.522875816993464,93,186,0.5,86,176,0.488636363636364,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0342394533571004,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35237","SERPINB6","Serpin B6","SPB6_HUMAN",1.04545890659198,0.0075880758807588,"42621.89",26,153,0.169934640522876,30,186,0.161290322580645,25,176,0.142045454545455,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0278891859774213,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35241","RDX","Radixin","RADI_HUMAN",0.627057666630808,0.0016233766233766,"68563.9",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.109206702192806,0.56085645246921,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35244","RPA3","Replication protein A 14 kDa subunit","RFA3_HUMAN",1.2858074489464,0.0072727272727272,"13568.73",12,153,0.0784313725490196,15,186,0.0806451612903226,29,176,0.164772727272727,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0863413547237077,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35249","RFC4","Replication factor C subunit 4","RFC4_HUMAN",1.13388611109913,0.0073810825587752,"39681.76",2,153,0.0130718954248366,3,186,0.0161290322580645,7,176,0.0397727272727273,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0267008318478907,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35251","RFC1","Replication factor C subunit 1","RFC1_HUMAN",1.26424095159561,0.0073810825587752,"128254.57",118,153,0.77124183006536,145,186,0.779569892473118,131,176,0.744318181818182,TRUE,"High_vs_Control",0.299730328302148,0.591406052210186,-0.138868383318115,1,"ok","ok",-0.0269236482471777,FALSE,FALSE,"Neither",TRUE,"tested"
"P35268","RPL22","Large ribosomal subunit protein eL22","RL22_HUMAN",0.814899561821849,0.0016233766233766,"14786.99",125,153,0.816993464052288,154,186,0.827956989247312,139,176,0.789772727272727,TRUE,"High_vs_Control",0.0132295528160888,0.978857616204445,-0.165515098597673,1,"ok","ok",-0.0272207367795603,FALSE,FALSE,"Neither",TRUE,"tested"
"P35442","THBS2","Thrombospondin-2","TSP2_HUMAN",1.20233059264,0.0016233766233766,"129991.24",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.149555829746834,0.604646014449637,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35443","THBS4","Thrombospondin-4","TSP4_HUMAN",0.603288321339522,0.0016233766233766,"105869.3",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.116951555603224,0.604646014449637,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35520","CBS","Cystathionine beta-synthase","CBS_HUMAN",1.3720113336568,0.0073810825587752,"60586.53",14,153,0.0915032679738562,15,186,0.0806451612903226,14,176,0.0795454545454545,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0119578134284017,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35527","KRT9","Keratin, type I cytoskeletal 9","K1C9_HUMAN",0.984064578377171,0.0016233766233766,"62064.32",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.217039456612994,0.502629844852348,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35542","SAA4","Serum amyloid A-4 protein","SAA4_HUMAN",0.544442388428659,0.0016233766233766,"14746.65",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.0727238813751239,0.72277555716666,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35555","FBN1","Fibrillin-1","FBN1_HUMAN",1.18520074463847,0.0058910162002945,"312297.51",149,153,0.973856209150327,179,186,0.962365591397849,165,176,0.9375,TRUE,"High_vs_Control",-0.0595459954152107,0.930606458200348,-0.870545014204271,0.802986401750011,"ok","ok",-0.0363562091503268,FALSE,FALSE,"Neither",TRUE,"tested"
"P35573","AGL","Glycogen debranching enzyme","GDE_HUMAN",1.52029283590629,0.0073810825587752,"174763.73",33,153,0.215686274509804,36,186,0.193548387096774,28,176,0.159090909090909,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0565953654188948,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35579","MYH9","Myosin-9","MYH9_HUMAN",2.47706898442564,0.0016233766233766,"226532.24",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.0128364624695241,0.979571886337393,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35580","MYH10","Myosin-10","MYH10_HUMAN",1.20310828041476,0.0073810825587752,"228999.11",9,153,0.0588235294117647,17,186,0.0913978494623656,17,176,0.0965909090909091,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0377673796791444,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35590","TIE1","Tyrosine-protein kinase receptor Tie-1","TIE1_HUMAN",0.557845653532076,0.0073810825587752,"125089.7",43,153,0.281045751633987,61,186,0.327956989247312,61,176,0.346590909090909,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0655451574569222,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35606","COPB2","Coatomer subunit beta'","COPB2_HUMAN",1.59511070023328,0.0073810825587752,"102487.22",76,153,0.496732026143791,93,186,0.5,83,176,0.471590909090909,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0251411170528817,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35609","ACTN2","Alpha-actinin-2","ACTN2_HUMAN",1.16961117031215,0.0078146052277014,"103853.78",19,153,0.124183006535948,21,186,0.112903225806452,31,176,0.176136363636364,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0519533571004159,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35611","ADD1","Alpha-adducin","ADDA_HUMAN",1.03249635197508,0.0016233766233766,"80955.13",143,153,0.934640522875817,171,186,0.919354838709677,156,176,0.886363636363636,TRUE,"High_vs_Control",-0.0401435077480592,0.958539803571386,-0.619179840547856,0.762190361720315,"ok","ok",-0.0482768865121807,FALSE,FALSE,"Neither",TRUE,"tested"
"P35612","ADD2","Beta-adducin","ADDB_HUMAN",1.3337372963146,0.0016233766233766,"80854.19",139,153,0.908496732026144,161,186,0.865591397849462,154,176,0.875,TRUE,"High_vs_Control",0.0546292058700244,0.950002019891365,-0.351413304015745,1,"ok","ok",-0.0334967320261438,FALSE,FALSE,"Neither",TRUE,"tested"
"P35613","BSG","Basigin","BASI_HUMAN",0.620137340669182,0.0040983606557377,"42200.36",153,153,1,186,186,1,174,176,0.988636363636364,TRUE,"High_vs_Control",-0.0949992189688604,0.697122013094898,,,"full_model_separation_no_finite_MLE","full_model_separation_no_finite_MLE",-0.0113636363636364,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35625","TIMP3","Metalloproteinase inhibitor 3","TIMP3_HUMAN",1.40412968375924,0.0040983606557377,"24144.98",149,153,0.973856209150327,181,186,0.973118279569892,170,176,0.965909090909091,TRUE,"High_vs_Control",-0.33392888444015,0.293606469986091,-0.297983653488474,1,"ok","ok",-0.00794711824123584,FALSE,FALSE,"Neither",TRUE,"tested"
"P35637","FUS","RNA-binding protein FUS","FUS_HUMAN",1.33198514841624,0.0040983606557377,"53425.83",112,153,0.73202614379085,126,186,0.67741935483871,106,176,0.602272727272727,TRUE,"High_vs_Control",,,-0.581878779487565,0.543784270045502,"ok","ok",-0.129753416518122,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35659","DEK","Protein DEK","DEK_HUMAN",1.05736984047166,0.0073810825587752,"42674.28",54,153,0.352941176470588,54,186,0.290322580645161,59,176,0.335227272727273,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0177139037433156,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35749","MYH11","Myosin-11","MYH11_HUMAN",1.64672115905029,0.0073810825587752,"227339.24",114,153,0.745098039215686,136,186,0.731182795698925,137,176,0.778409090909091,TRUE,"High_vs_Control",0.0327459113884956,0.964344391031126,0.170268383092228,1,"ok","ok",0.0333110516934046,FALSE,FALSE,"Neither",TRUE,"tested"
"P35754","GLRX","Glutaredoxin-1","GLRX1_HUMAN",1.11021049978127,0.0073810825587752,"11775.74",110,153,0.718954248366013,135,186,0.725806451612903,106,176,0.602272727272727,TRUE,"High_vs_Control",,,-0.524996612211089,0.586227017581332,"ok","ok",-0.116681521093286,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35813","PPM1A","Protein phosphatase 1A","PPM1A_HUMAN",1.16912632115745,0.0072727272727272,"42447.73",125,153,0.816993464052288,151,186,0.811827956989247,145,176,0.823863636363636,TRUE,"High_vs_Control",0.0777728309051069,0.874443897283639,0.0192536031610253,1,"ok","ok",0.00687017231134879,FALSE,FALSE,"Neither",TRUE,"tested"
"P35858","IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","ALS_HUMAN",0.67001702967176,0.0016233766233766,"66035",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",0.173695202468704,0.363193134698967,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35900","KRT20","Keratin, type I cytoskeletal 20","K1C20_HUMAN",0.902743504238733,0.0073810825587752,"48486.61",102,153,0.666666666666667,116,186,0.623655913978495,115,176,0.653409090909091,TRUE,"High_vs_Control",,,-0.08862826492463,1,"ok","ok",-0.0132575757575757,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35908","KRT2","Keratin, type II cytoskeletal 2 epidermal","K22E_HUMAN",0.906629023131822,0.0016233766233766,"65432.88",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.290059474005773,0.30757577231086,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35914","HMGCL","Hydroxymethylglutaryl-CoA lyase, mitochondrial","HMGCL_HUMAN",2.41837116035252,0.0073810825587752,"34360.11",24,153,0.156862745098039,31,186,0.166666666666667,26,176,0.147727272727273,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.00913547237076648,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P35916","FLT4","Vascular endothelial growth factor receptor 3","VGFR3_HUMAN",0.608279240775544,0.0016233766233766,"152757.34",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Control",-0.0665840690971642,0.809242910095459,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P35998","PSMC2","26S proteasome regulatory subunit 7","PRS7_HUMAN",0.926856858701457,0.0040983606557377,"48633.85",149,153,0.973856209150327,177,186,0.951612903225806,162,176,0.920454545454545,TRUE,"High_vs_Control",-0.162057202780424,0.708271190816561,-1.18082882603332,0.619007577168427,"ok","ok",-0.0534016636957814,FALSE,FALSE,"Neither",TRUE,"tested"
"P36269","GGT5","Glutathione hydrolase 5 proenzyme","GGT5_HUMAN",3.07333560917196,0.0073810825587752,"62261.18",54,153,0.352941176470588,68,186,0.365591397849462,55,176,0.3125,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0404411764705883,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P36383","GJC1","Gap junction gamma-1 protein","CXG1_HUMAN",1.01681395371622,0.0040983606557377,"45469.93",124,153,0.810457516339869,163,186,0.876344086021505,146,176,0.829545454545455,TRUE,"High_vs_Control",0.0325113386140075,0.959880928214743,0.0845117058714279,1,"ok","ok",0.0190879382055853,FALSE,FALSE,"Neither",TRUE,"tested"
"P36507","MAP2K2","Dual specificity mitogen-activated protein kinase kinase 2","MP2K2_HUMAN",0.857495073734531,0.0073810825587752,"44424.12",93,153,0.607843137254902,115,186,0.618279569892473,97,176,0.551136363636364,TRUE,"High_vs_Control",,,-0.232565964770728,1,"ok","ok",-0.0567067736185383,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P36542","ATP5F1C","ATP synthase F(1) complex subunit gamma, mitochondrial","ATPG_HUMAN",1.84266110528406,0.0073810825587752,"32996.04",54,153,0.352941176470588,65,186,0.349462365591398,65,176,0.369318181818182,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0163770053475936,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P36543","ATP6V1E1","V-type proton ATPase subunit E 1","VATE1_HUMAN",0.836891234644805,0.0048740861088545,"26145.3",46,153,0.300653594771242,59,186,0.317204301075269,65,176,0.369318181818182,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.06866458704694,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P36575","ARR3","Arrestin-C","ARRC_HUMAN",1.44371618150125,0.0073810825587752,"42778.08",33,153,0.215686274509804,40,186,0.21505376344086,37,176,0.210227272727273,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0054590017825312,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P36578","RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN",1.22289727516977,0.0073810825587752,"47697.32",138,153,0.901960784313726,150,186,0.806451612903226,146,176,0.829545454545455,TRUE,"High_vs_Control",-0.0876087486129435,0.858121294806919,-0.608665056190484,0.70438247446779,"ok","ok",-0.0724153297682709,FALSE,FALSE,"Neither",TRUE,"tested"
"P36776","LONP1","Lon protease homolog, mitochondrial","LONM_HUMAN",1.32391826947296,0.0073810825587752,"106489.29",16,153,0.104575163398693,25,186,0.134408602150538,26,176,0.147727272727273,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0431521093285799,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P36871","PGM1","Phosphoglucomutase-1","PGM1_HUMAN",1.2292063220907,0.0040983606557377,"61449.12",148,153,0.967320261437909,179,186,0.962365591397849,171,176,0.971590909090909,TRUE,"High_vs_Control",0.167264149015016,0.6040767230774,0.170289377467639,1,"ok","ok",0.00427064765300056,FALSE,FALSE,"Neither",TRUE,"tested"
"P36873","PPP1CC","Serine/threonine-protein phosphatase PP1-gamma catalytic subunit","PP1G_HUMAN",1.03567880891125,0.0072727272727272,"36983.78",32,153,0.209150326797386,49,186,0.263440860215054,44,176,0.25,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",0.0408496732026144,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P36915","GNL1","Guanine nucleotide-binding protein-like 1","GNL1_HUMAN",1.10002939799277,0.0048740861088545,"68660.88",118,153,0.77124183006536,132,186,0.709677419354839,126,176,0.715909090909091,TRUE,"High_vs_Control",0.0382998165744119,0.957463256258533,-0.279412230151258,1,"ok","ok",-0.0553327391562686,FALSE,FALSE,"Neither",TRUE,"tested"
"P36952","SERPINB5","Serpin B5","SPB5_HUMAN",1.66140812851054,0.0073810825587752,"42100.3",35,153,0.228758169934641,33,186,0.17741935483871,32,176,0.181818181818182,FALSE,"High_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0469399881164587,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
