"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status","Rank","Detection_status"
"Q99436","PSMB7","Proteasome subunit beta type-7","PSB7_HUMAN",0.772767558383945,0.0040983606557377,"29965.42",94,153,0.61437908496732,112,186,0.602150537634409,105,176,0.596590909090909,TRUE,"Low_vs_Control",,,-0.0665444704595194,1,"ok","ok",-0.0122285473329117,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",145,"Not significant"
"Q9NR46","SH3GLB2","Endophilin-B2","SHLB2_HUMAN",0.766389326404687,0.0073810825587752,"43973.93",94,153,0.61437908496732,112,186,0.602150537634409,91,176,0.517045454545455,TRUE,"Low_vs_Control",,,-0.107061447659514,1,"ok","ok",-0.0122285473329117,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",146,"Not significant"
"Q14166","TTLL12","Tubulin--tyrosine ligase-like protein 12","TTL12_HUMAN",0.952185676677248,0.0040983606557377,"74403.62",103,153,0.673202614379085,123,186,0.661290322580645,108,176,0.613636363636364,TRUE,"Low_vs_Control",,,-0.0586901308136666,1,"ok","ok",-0.0119122917984399,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",147,"Not significant"
"P20042","EIF2S2","Eukaryotic translation initiation factor 2 subunit 2","IF2B_HUMAN",0.937834897759333,0.0073810825587752,"38388.4",102,153,0.666666666666667,122,186,0.655913978494624,119,176,0.676136363636364,TRUE,"Low_vs_Control",,,-0.0673124978884662,1,"ok","ok",-0.010752688172043,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",148,"Not significant"
"Q15417","CNN3","Calponin-3","CNN3_HUMAN",2.47757412940211,0.0072727272727272,"36413.7",102,153,0.666666666666667,122,186,0.655913978494624,115,176,0.653409090909091,TRUE,"Low_vs_Control",,,-0.0714933699636109,1,"ok","ok",-0.010752688172043,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",149,"Not significant"
"Q9Y3I1","FBXO7","F-box only protein 7","FBX7_HUMAN",0.711388587905604,0.0072727272727272,"58502.8",97,153,0.633986928104575,116,186,0.623655913978495,103,176,0.585227272727273,TRUE,"Low_vs_Control",,,-0.098513096899755,1,"ok","ok",-0.0103310141260805,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",150,"Not significant"
"P41159","LEP","Leptin","LEP_HUMAN",0.686734573353765,0.0072727272727272,"18640.57",120,153,0.784313725490196,144,186,0.774193548387097,118,176,0.670454545454545,TRUE,"Low_vs_Control",,,-0.0772287637633903,1,"ok","ok",-0.0101201771030993,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",151,"Not significant"
"Q9H444","CHMP4B","Charged multivesicular body protein 4b","CHM4B_HUMAN",0.958138457223585,0.0072727272727272,"24950.15",110,153,0.718954248366013,132,186,0.709677419354839,107,176,0.607954545454545,TRUE,"Low_vs_Control",,,0.00889055756585573,1,"ok","ok",-0.00927682901117433,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",152,"Not significant"
"Q9NQC3","RTN4","Reticulon-4","RTN4_HUMAN",2.03802885350591,0.0073810825587752,"129931.42",100,153,0.65359477124183,120,186,0.645161290322581,110,176,0.625,TRUE,"Low_vs_Control",,,-0.122247621864114,1,"ok","ok",-0.00843348091924945,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",153,"Not significant"
"P42229","STAT5A","Signal transducer and activator of transcription 5A","STA5A_HUMAN",2.61091832952361,0.0058910162002945,"90647",95,153,0.620915032679739,114,186,0.612903225806452,103,176,0.585227272727273,TRUE,"Low_vs_Control",,,-0.0690000596212639,1,"ok","ok",-0.00801180687328695,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",154,"Not significant"
"Q15008","PSMD6","26S proteasome non-ATPase regulatory subunit 6","PSMD6_HUMAN",0.844544298459944,0.0040983606557377,"45531.33",104,153,0.679738562091503,125,186,0.672043010752688,119,176,0.676136363636364,TRUE,"Low_vs_Control",,,0.037552155765907,1,"ok","ok",-0.00769555133881517,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",155,"Not significant"
"P52272","HNRNPM","Heterogeneous nuclear ribonucleoprotein M","HNRPM_HUMAN",2.0697836104059,0.006765899864682,"77515.52",99,153,0.647058823529412,119,186,0.639784946236559,91,176,0.517045454545455,TRUE,"Low_vs_Control",,,-0.0482322318153297,1,"ok","ok",-0.00727387729285267,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",156,"Not significant"
"P30530","AXL","Tyrosine-protein kinase receptor UFO","UFO_HUMAN",0.607479389696209,0.0016233766233766,"98336.71",108,153,0.705882352941177,130,186,0.698924731182796,122,176,0.693181818181818,TRUE,"Low_vs_Control",,,0.16088707583645,1,"ok","ok",-0.00695762175838077,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",157,"Not significant"
"Q9UJC5","SH3BGRL2","SH3 domain-binding glutamic acid-rich-like protein 2","SH3L2_HUMAN",1.84621262453875,0.0072727272727272,"12326.06",117,153,0.764705882352941,141,186,0.758064516129032,122,176,0.693181818181818,TRUE,"Low_vs_Control",,,-0.069902031672878,1,"ok","ok",-0.00664136622390887,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",158,"Not significant"
"P53999","SUB1","Activated RNA polymerase II transcriptional coactivator p15","TCP4_HUMAN",0.965467319284357,0.0040983606557377,"14395.33",112,153,0.73202614379085,135,186,0.725806451612903,118,176,0.670454545454545,TRUE,"Low_vs_Control",,,0.0195189428607764,1,"ok","ok",-0.00621969217794638,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",159,"Not significant"
"P04080","CSTB","Cystatin-B","CYTB_HUMAN",0.905119271748332,0.0073810825587752,"11139.59",107,153,0.699346405228758,129,186,0.693548387096774,125,176,0.710227272727273,TRUE,"Low_vs_Control",,,-0.0189981530497069,1,"ok","ok",-0.00579801813198388,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",160,"Not significant"
"P39019","RPS19","Small ribosomal subunit protein eS19","RS19_HUMAN",2.33435895570181,0.0073810825587752,"16060.5",107,153,0.699346405228758,129,186,0.693548387096774,112,176,0.636363636363636,TRUE,"Low_vs_Control",,,-0.0807514045077708,1,"ok","ok",-0.00579801813198388,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",161,"Not significant"
"P61353","RPL27","Large ribosomal subunit protein eL27","RL27_HUMAN",0.920891020461486,0.0073810825587752,"15797.72",93,153,0.607843137254902,112,186,0.602150537634409,108,176,0.613636363636364,TRUE,"Low_vs_Control",,,-0.0396751768795672,1,"ok","ok",-0.00569259962049329,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",162,"Not significant"
"Q8N1G4","LRRC47","Leucine-rich repeat-containing protein 47","LRC47_HUMAN",1.15385287828264,0.0065597667638483,"63472.94",93,153,0.607843137254902,112,186,0.602150537634409,98,176,0.556818181818182,TRUE,"Low_vs_Control",,,-0.0120435151688636,1,"ok","ok",-0.00569259962049329,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",163,"Not significant"
"P13716","ALAD","Delta-aminolevulinic acid dehydratase","HEM2_HUMAN",0.832836247766426,0.0072727272727272,"36294.87",97,153,0.633986928104575,117,186,0.629032258064516,101,176,0.573863636363636,TRUE,"Low_vs_Control",,,-0.00594569117514034,1,"ok","ok",-0.00495467004005901,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",164,"Not significant"
"Q6UWH4","GASK1B","Golgi-associated kinase 1B","GAK1B_HUMAN",0.568099699256068,0.0073810825587752,"57552.18",92,153,0.601307189542484,111,186,0.596774193548387,90,176,0.511363636363636,TRUE,"Low_vs_Control",,,0.0487293037410182,1,"ok","ok",-0.00453299599409651,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",165,"Not significant"
"P56202","CTSW","Cathepsin W","CATW_HUMAN",4.09592281394048,0.0073810825587752,"42120.06",110,153,0.718954248366013,133,186,0.71505376344086,123,176,0.698863636363636,TRUE,"Low_vs_Control",,,-0.225177099791389,1,"ok","ok",-0.00390048492515283,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",166,"Not significant"
"Q76M96","CCDC80","Coiled-coil domain-containing protein 80","CCD80_HUMAN",0.618662035478344,0.0040983606557377,"108173.71",113,153,0.738562091503268,137,186,0.736559139784946,117,176,0.664772727272727,TRUE,"Low_vs_Control",,,0.1806134117259,1,"ok","ok",-0.00200295171832177,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",167,"Not significant"
"O75915","ARL6IP5","PRA1 family protein 3","PRAF3_HUMAN",2.00919745150039,0.0073810825587752,"21614.7",99,153,0.647058823529412,120,186,0.645161290322581,111,176,0.630681818181818,TRUE,"Low_vs_Control",,,-0.0739822554206726,1,"ok","ok",-0.00189753320683117,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",168,"Not significant"
"Q9NP79","VTA1","Vacuolar protein sorting-associated protein VTA1 homolog","VTA1_HUMAN",1.88699077046772,0.0073810825587752,"33879.21",99,153,0.647058823529412,120,186,0.645161290322581,105,176,0.596590909090909,TRUE,"Low_vs_Control",,,-0.247326023454975,1,"ok","ok",-0.00189753320683117,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",169,"Not significant"
"Q9P1T7","MDFIC","MyoD family inhibitor domain-containing protein","MDFIC_HUMAN",4.99861259392758,0.0073810825587752,"25788.02",99,153,0.647058823529412,120,186,0.645161290322581,129,176,0.732954545454545,TRUE,"Low_vs_Control",,,0.017113716762025,1,"ok","ok",-0.00189753320683117,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",170,"Not significant"
"Q9UNS2","COPS3","COP9 signalosome complex subunit 3","CSN3_HUMAN",0.845221260038633,0.0058910162002945,"47873.13",99,153,0.647058823529412,120,186,0.645161290322581,88,176,0.5,TRUE,"Low_vs_Control",,,-0.0291403643332155,1,"ok","ok",-0.00189753320683117,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",171,"Not significant"
"Q13561","DCTN2","Dynactin subunit 2","DCTN2_HUMAN",6.89876295663036,0.0072727272727272,"44231",94,153,0.61437908496732,114,186,0.612903225806452,110,176,0.625,TRUE,"Low_vs_Control",,,-0.0440037140888874,1,"ok","ok",-0.00147585916086868,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",172,"Not significant"
"P68400;Q8NEV1","CSNK2A1;CSNK2A3","Casein kinase II subunit alpha;Casein kinase II subunit alpha 3","CSK21_HUMAN;CSK23_HUMAN",0.754172192563214,0.0073810825587752,"45143.57;45219.7",98,153,0.640522875816993,119,186,0.639784946236559,98,176,0.556818181818182,TRUE,"Low_vs_Control",,,-0.119460235691644,1,"ok","ok",-0.000737929580434282,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",173,"Not significant"
"P11836","MS4A1","B-lymphocyte antigen CD20","CD20_HUMAN",0.603451314386203,0.0073810825587752,"33077.31",121,153,0.790849673202614,147,186,0.790322580645161,116,176,0.659090909090909,TRUE,"Low_vs_Control",,,-0.0204394802399983,1,"ok","ok",-0.00052709255745309,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",174,"Not significant"
"O14980","XPO1","Exportin-1","XPO1_HUMAN",3.1952328680371,0.0073810825587752,"123385.88",93,153,0.607843137254902,113,186,0.60752688172043,114,176,0.647727272727273,TRUE,"Low_vs_Control",,,-0.00483831318623873,1,"ok","ok",-0.000316255534471788,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",175,"Not significant"
"O60256","PRPSAP2","Phosphoribosyl pyrophosphate synthase-associated protein 2","KPRB_HUMAN",1.02875804666713,0.0016233766233766,"40925.73",111,153,0.725490196078431,135,186,0.725806451612903,122,176,0.693181818181818,TRUE,"Low_vs_Control",,,-0.0617520030934947,1,"ok","ok",0.000316255534471899,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",176,"Not significant"
"Q01995","TAGLN","Transgelin","TAGL_HUMAN",1.96842246320442,0.0072727272727272,"22610.9",97,153,0.633986928104575,118,186,0.634408602150538,115,176,0.653409090909091,TRUE,"Low_vs_Control",,,0.175097930999111,1,"ok","ok",0.000421674045962495,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",177,"Not significant"
"Q13617","CUL2","Cullin-2","CUL2_HUMAN",1.3618154248441,0.0058910162002945,"86983.03",97,153,0.633986928104575,118,186,0.634408602150538,91,176,0.517045454545455,TRUE,"Low_vs_Control",,,0.00119401584490154,1,"ok","ok",0.000421674045962495,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",178,"Not significant"
"Q8TDW7","FAT3","Protocadherin Fat 3","FAT3_HUMAN",0.586765313786301,0.0073810825587752,"501978.29",92,153,0.601307189542484,112,186,0.602150537634409,92,176,0.522727272727273,TRUE,"Low_vs_Control",,,-0.00739383849480735,1,"ok","ok",0.000843348091924989,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",179,"Not significant"
"Q9BWD1","ACAT2","Acetyl-CoA acetyltransferase, cytosolic","THIC_HUMAN",0.872647811937727,0.0073810825587752,"41350.82",115,153,0.751633986928105,140,186,0.752688172043011,115,176,0.653409090909091,TRUE,"Low_vs_Control",,,-0.0144013479043461,1,"ok","ok",0.00105418511490618,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",180,"Not significant"
"Q9Y662;Q9Y663","HS3ST3B1;HS3ST3A1","Heparan sulfate glucosamine 3-O-sulfotransferase 3B1;Heparan sulfate glucosamine 3-O-sulfotransferase 3A1","HS3SB_HUMAN;HS3SA_HUMAN",0.630722130244002,0.0073810825587752,"43324.08;44899.6",115,153,0.751633986928105,140,186,0.752688172043011,115,176,0.653409090909091,TRUE,"Low_vs_Control",,,0.00654385847309204,1,"ok","ok",0.00105418511490618,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",181,"Not significant"
"P14868","DARS1","Aspartate--tRNA ligase, cytoplasmic","SYDC_HUMAN",1.38254410711135,0.0040983606557377,"57136.21",110,153,0.718954248366013,134,186,0.720430107526882,120,176,0.681818181818182,TRUE,"Low_vs_Control",,,-0.0535210990737145,1,"ok","ok",0.00147585916086868,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",182,"Not significant"
"Q5T749","KPRP","Keratinocyte proline-rich protein","KPRP_HUMAN",1.08693708730866,0.0073810825587752,"64135.73",96,153,0.627450980392157,117,186,0.629032258064516,102,176,0.579545454545455,TRUE,"Low_vs_Control",,,0.106886998328119,1,"ok","ok",0.00158127767235927,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",183,"Not significant"
"P53618","COPB1","Coatomer subunit beta","COPB_HUMAN",1.62990571826704,0.0072727272727272,"107142.22",105,153,0.686274509803922,128,186,0.688172043010753,107,176,0.607954545454545,TRUE,"Low_vs_Control",,,0.0231389795132329,1,"ok","ok",0.00189753320683117,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",184,"Not significant"
"P47972","NPTX2","Neuronal pentraxin-2","NPTX2_HUMAN",0.667711149480425,0.0072727272727272,"47041.55",123,153,0.803921568627451,150,186,0.806451612903226,121,176,0.6875,TRUE,"Low_vs_Control",,,0.0181409997283259,1,"ok","ok",0.00253004427577475,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",185,"Not significant"
"Q07955","SRSF1","Serine/arginine-rich splicing factor 1","SRSF1_HUMAN",0.86737369292237,0.0072727272727272,"27744.57",109,153,0.712418300653595,133,186,0.71505376344086,103,176,0.585227272727273,TRUE,"Low_vs_Control",,,-0.0590032159323175,1,"ok","ok",0.00263546278726545,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",186,"Not significant"
"Q9UBC2","EPS15L1","Epidermal growth factor receptor substrate 15-like 1","EP15R_HUMAN",1.90633390354572,0.0073810825587752,"94255.08",104,153,0.679738562091503,127,186,0.682795698924731,113,176,0.642045454545455,TRUE,"Low_vs_Control",,,-0.030791080630617,1,"ok","ok",0.00305713683322784,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",187,"Not significant"
"P19086","GNAZ","Guanine nucleotide-binding protein G(z) subunit alpha","GNAZ_HUMAN",1.94822601184775,0.0073810825587752,"40923.75",99,153,0.647058823529412,121,186,0.650537634408602,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.103551005606079,1,"ok","ok",0.00347881087919033,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",188,"Not significant"
"Q92673","SORL1","Sortilin-related receptor","SORL_HUMAN",0.82448073650327,0.0073810825587752,"248426.37",99,153,0.647058823529412,121,186,0.650537634408602,103,176,0.585227272727273,TRUE,"Low_vs_Control",,,0.0600469116256325,1,"ok","ok",0.00347881087919033,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",189,"Not significant"
"O75116","ROCK2","Rho-associated protein kinase 2","ROCK2_HUMAN",4.33439984055105,0.0072727272727272,"160899.82",108,153,0.705882352941177,132,186,0.709677419354839,123,176,0.698863636363636,TRUE,"Low_vs_Control",,,-0.0461584306669257,1,"ok","ok",0.00379506641366223,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",190,"Not significant"
"Q8TC12","RDH11","Retinol dehydrogenase 11","RDH11_HUMAN",1.64256175738121,0.0016233766233766,"35386.21",103,153,0.673202614379085,126,186,0.67741935483871,123,176,0.698863636363636,TRUE,"Low_vs_Control",,,-0.0844747937022622,1,"ok","ok",0.00421674045962461,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",191,"Not significant"
"P62701","RPS4X","Small ribosomal subunit protein eS4, X isoform","RS4X_HUMAN",5.0352561174977,0.0072727272727272,"29597.72",112,153,0.73202614379085,137,186,0.736559139784946,120,176,0.681818181818182,TRUE,"Low_vs_Control",,,-0.00119524087859433,1,"ok","ok",0.00453299599409662,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",192,"Not significant"
"P01130","LDLR","Low-density lipoprotein receptor","LDLR_HUMAN",0.680371738876387,0.0073810825587752,"95376.02",102,153,0.666666666666667,125,186,0.672043010752688,116,176,0.659090909090909,TRUE,"Low_vs_Control",,,0.0769039906088744,1,"ok","ok",0.0053763440860215,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",193,"Not significant"
"Q9NPQ8","RIC8A","Chaperone Ric-8A","RIC8A_HUMAN",0.887981154247032,0.0040983606557377,"59709.51",102,153,0.666666666666667,125,186,0.672043010752688,115,176,0.653409090909091,TRUE,"Low_vs_Control",,,0.13940784508342,1,"ok","ok",0.0053763440860215,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",194,"Not significant"
"P51858","HDGF","Hepatoma-derived growth factor","HDGF_HUMAN",1.92487161702716,0.0016233766233766,"26788.28",120,153,0.784313725490196,147,186,0.790322580645161,123,176,0.698863636363636,TRUE,"Low_vs_Control",,,0.115864522554607,1,"ok","ok",0.00600885515496519,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",195,"Not significant"
"P54709","ATP1B3","Sodium/potassium-transporting ATPase subunit beta-3","AT1B3_HUMAN",0.686399762337723,0.0072727272727272,"31512.58",106,153,0.69281045751634,130,186,0.698924731182796,109,176,0.619318181818182,TRUE,"Low_vs_Control",,,-0.0764931939008802,1,"ok","ok",0.00611427366645589,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",196,"Not significant"
"P04844","RPN2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2","RPN2_HUMAN",3.31649323825047,0.0072727272727272,"69284",92,153,0.601307189542484,113,186,0.60752688172043,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.0289640312463493,1,"ok","ok",0.00621969217794649,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",197,"Not significant"
"P61018","RAB4B","Ras-related protein Rab-4B","RAB4B_HUMAN",0.813771123102993,0.0040983606557377,"23586.72",92,153,0.601307189542484,113,186,0.60752688172043,99,176,0.5625,TRUE,"Low_vs_Control",,,-0.0819831020897406,1,"ok","ok",0.00621969217794649,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",198,"Not significant"
"P12429","ANXA3","Annexin A3","ANXA3_HUMAN",1.88426244108716,0.0040983606557377,"36375.27",115,153,0.751633986928105,141,186,0.758064516129032,121,176,0.6875,TRUE,"Low_vs_Control",,,0.0796299848273615,1,"ok","ok",0.00643052920092768,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",199,"Not significant"
"P30825","SLC7A1","High affinity cationic amino acid transporter 1","CTR1_HUMAN",1.08144866236341,0.0016233766233766,"67638.36",115,153,0.751633986928105,141,186,0.758064516129032,120,176,0.681818181818182,TRUE,"Low_vs_Control",,,0.083615272207812,1,"ok","ok",0.00643052920092768,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",200,"Not significant"
"P35754","GLRX","Glutaredoxin-1","GLRX1_HUMAN",1.11021049978127,0.0073810825587752,"11775.74",110,153,0.718954248366013,135,186,0.725806451612903,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,0.031737749678495,1,"ok","ok",0.00685220324689018,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",201,"Not significant"
"Q9UBI6","GNG12","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12","GBG12_HUMAN",0.567189951341047,0.0040983606557377,"8006.22",110,153,0.718954248366013,135,186,0.725806451612903,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.060361240573048,1,"ok","ok",0.00685220324689018,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",202,"Not significant"
"Q8IW75","SERPINA12","Serpin A12","SPA12_HUMAN",0.880210610520896,0.0040983606557377,"47175",96,153,0.627450980392157,118,186,0.634408602150538,100,176,0.568181818181818,TRUE,"Low_vs_Control",,,0.128552847205725,1,"ok","ok",0.00695762175838077,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",203,"Not significant"
"Q96FJ2","DYNLL2","Dynein light chain 2, cytoplasmic","DYL2_HUMAN",1.79945006243956,0.0072727272727272,"10349.83",91,153,0.594771241830065,112,186,0.602150537634409,96,176,0.545454545454545,TRUE,"Low_vs_Control",,,-0.0657202853655989,1,"ok","ok",0.00737929580434327,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",204,"Not significant"
"Q02809","PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1_HUMAN",1.16305616784961,0.0072727272727272,"83550.19",95,153,0.620915032679739,117,186,0.629032258064516,102,176,0.579545454545455,TRUE,"Low_vs_Control",,,-0.077289728302301,1,"ok","ok",0.00811722538477755,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",205,"Not significant"
"P26373","RPL13","Large ribosomal subunit protein eL13","RL13_HUMAN",1.10427720930284,0.0016233766233766,"24261.47",118,153,0.77124183006536,145,186,0.779569892473118,121,176,0.6875,TRUE,"Low_vs_Control",,,0.0150705286167506,1,"ok","ok",0.00832806240775874,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",206,"Not significant"
"Q16827","PTPRO","Receptor-type tyrosine-protein phosphatase O","PTPRO_HUMAN",0.68667573781374,0.0073810825587752,"138343.92",118,153,0.77124183006536,145,186,0.779569892473118,120,176,0.681818181818182,TRUE,"Low_vs_Control",,,0.0564510814230488,1,"ok","ok",0.00832806240775874,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",207,"Not significant"
"Q9NRV9","HEBP1","Heme-binding protein 1","HEBP1_HUMAN",0.708480090631379,0.0072727272727272,"21097.04",94,153,0.61437908496732,116,186,0.623655913978495,99,176,0.5625,TRUE,"Low_vs_Control",,,-0.0485593274928949,1,"ok","ok",0.00927682901117433,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",208,"Not significant"
"P62917","RPL8","Large ribosomal subunit protein uL2","RL8_HUMAN",3.55228057381294,0.0073810825587752,"28024.65",89,153,0.581699346405229,110,186,0.591397849462366,113,176,0.642045454545455,TRUE,"Low_vs_Control",,,0.193315966979921,1,"ok","ok",0.00969850305713682,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",209,"Not significant"
"Q9GZP7","VN1R1","Vomeronasal type-1 receptor 1","VN1R1_HUMAN",0.735321254314428,0.0087347803070407,"40021.02",89,153,0.581699346405229,110,186,0.591397849462366,109,176,0.619318181818182,TRUE,"Low_vs_Control",,,-0.000178812830108303,1,"ok","ok",0.00969850305713682,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",210,"Not significant"
"P36507","MAP2K2","Dual specificity mitogen-activated protein kinase kinase 2","MP2K2_HUMAN",0.857495073734531,0.0073810825587752,"44424.12",93,153,0.607843137254902,115,186,0.618279569892473,97,176,0.551136363636364,TRUE,"Low_vs_Control",,,0.0455825069617574,1,"ok","ok",0.0104364326375712,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",211,"Not significant"
"Q9NQV8","PRDM8","PR domain zinc finger protein 8","PRDM8_HUMAN",1.06715328288178,0.0073810825587752,"71662.96",105,153,0.686274509803922,130,186,0.698924731182796,118,176,0.670454545454545,TRUE,"Low_vs_Control",,,-0.0115557045526815,1,"ok","ok",0.0126502213788742,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",212,"Not significant"
"Q9BVC6","TMEM109","Voltage-gated monoatomic cation channel TMEM109","TM109_HUMAN",1.74755690710822,0.0040983606557377,"26209.98",91,153,0.594771241830065,113,186,0.60752688172043,90,176,0.511363636363636,TRUE,"Low_vs_Control",,,0.0613982077097946,1,"ok","ok",0.0127556398903648,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",213,"Not significant"
"O75695","RP2","Protein XRP2","XRP2_HUMAN",0.744424393415293,0.0040983606557377,"39641.06",114,153,0.745098039215686,141,186,0.758064516129032,122,176,0.693181818181818,TRUE,"Low_vs_Control",,,-0.0511613319649221,1,"ok","ok",0.012966476913346,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",214,"Not significant"
"Q9UDX3","SEC14L4","SEC14-like protein 4","S14L4_HUMAN",0.550800391102639,0.0073810825587752,"46643.74",114,153,0.745098039215686,141,186,0.758064516129032,122,176,0.693181818181818,TRUE,"Low_vs_Control",,,0.237373062948716,1,"ok","ok",0.012966476913346,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",215,"Not significant"
"Q13185","CBX3","Chromobox protein homolog 3","CBX3_HUMAN",1.3558958994019,0.0073810825587752,"20811.42",95,153,0.620915032679739,118,186,0.634408602150538,102,176,0.579545454545455,TRUE,"Low_vs_Control",,,0.0331551576597187,1,"ok","ok",0.013493569470799,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",216,"Not significant"
